Time,c2_system.prob,c2_system.cases,c2_system.C_dot,c2_system.Level,c2_system.state_level,c2_system.total,c2_system.D
121.800000,1.000000,10.464781,0.904824,1.000000,0.000000,1546.418754,23.039314
121.900000,1.000000,10.438022,0.902510,1.000000,0.000000,1546.509122,23.041071
122.000000,1.000000,10.411332,0.900202,1.000000,0.000000,1546.599258,23.042823
122.100000,1.000000,10.384711,0.897901,1.000000,0.000000,1546.689165,23.044571
122.200000,1.000000,10.358157,0.895605,1.000000,0.000000,1546.778841,23.046314
122.300000,1.000000,10.331672,0.893315,1.000000,0.000000,1546.868288,23.048053
122.400000,1.000000,10.305254,0.891030,1.000000,0.000000,1546.957507,23.049788
122.500000,1.000000,10.278903,0.888752,1.000000,0.000000,1547.046497,23.051518
122.600000,1.000000,10.252620,0.886480,1.000000,0.000000,1547.135259,23.053244
122.700000,1.000000,10.226404,0.884213,1.000000,0.000000,1547.223795,23.054965
122.800000,1.000000,10.200256,0.881952,1.000000,0.000000,1547.312104,23.056682
122.900000,1.000000,10.174174,0.879697,1.000000,0.000000,1547.400188,23.058394
123.000000,1.000000,10.148158,0.877447,1.000000,0.000000,1547.488046,23.060102
123.100000,1.000000,10.122210,0.875204,1.000000,0.000000,1547.575680,23.061806
123.200000,1.000000,10.096327,0.872966,1.000000,0.000000,1547.663089,23.063505
123.300000,1.000000,10.070511,0.870734,1.000000,0.000000,1547.750275,23.065200
123.400000,1.000000,10.044761,0.868507,1.000000,0.000000,1547.837239,23.066891
123.500000,1.000000,10.019077,0.866286,1.000000,0.000000,1547.923979,23.068577
123.600000,1.000000,9.993458,0.864071,1.000000,0.000000,1548.010498,23.070259
123.700000,1.000000,9.967905,0.861862,1.000000,0.000000,1548.096796,23.071937
123.800000,1.000000,9.942417,0.859658,1.000000,0.000000,1548.182873,23.073611
123.900000,1.000000,9.916994,0.857460,1.000000,0.000000,1548.268730,23.075280
124.000000,1.000000,9.891637,0.855267,1.000000,0.000000,1548.354367,23.076945
124.100000,1.000000,9.866344,0.853080,1.000000,0.000000,1548.439786,23.078605
124.200000,1.000000,9.841116,0.850899,1.000000,0.000000,1548.524986,23.080262
124.300000,1.000000,9.815952,0.848723,1.000000,0.000000,1548.609968,23.081914
124.400000,1.000000,9.790853,0.846553,1.000000,0.000000,1548.694733,23.083562
124.500000,1.000000,9.765818,0.844389,1.000000,0.000000,1548.779281,23.085206
124.600000,1.000000,9.740847,0.842229,1.000000,0.000000,1548.863613,23.086845
124.700000,1.000000,9.715939,0.840076,1.000000,0.000000,1548.947729,23.088481
124.800000,1.000000,9.691096,0.837928,1.000000,0.000000,1549.031630,23.090112
124.900000,1.000000,9.666316,0.835785,1.000000,0.000000,1549.115317,23.091739
125.000000,1.000000,9.641599,0.833648,1.000000,0.000000,1549.198790,23.093362
125.100000,1.000000,9.616945,0.831516,1.000000,0.000000,1549.282049,23.094980
125.200000,1.000000,9.592355,0.829390,1.000000,0.000000,1549.365095,23.096595
125.300000,1.000000,9.567827,0.827269,1.000000,0.000000,1549.447929,23.098205
125.400000,1.000000,9.543363,0.825154,1.000000,0.000000,1549.530551,23.099811
125.500000,1.000000,9.518960,0.823044,1.000000,0.000000,1549.612962,23.101414
125.600000,1.000000,9.494620,0.820940,1.000000,0.000000,1549.695163,23.103012
125.700000,1.000000,9.470343,0.818841,1.000000,0.000000,1549.777153,23.104606
125.800000,1.000000,9.446127,0.816747,1.000000,0.000000,1549.858933,23.106196
125.900000,1.000000,9.421973,0.814658,1.000000,0.000000,1549.940504,23.107782
126.000000,1.000000,9.397881,0.812575,1.000000,0.000000,1550.021867,23.109363
126.100000,1.000000,9.373851,0.810497,1.000000,0.000000,1550.103022,23.110941
126.200000,1.000000,9.349882,0.808425,1.000000,0.000000,1550.183969,23.112515
126.300000,1.000000,9.325975,0.806358,1.000000,0.000000,1550.264709,23.114085
126.400000,1.000000,9.302128,0.804296,1.000000,0.000000,1550.345242,23.115650
126.500000,1.000000,9.278343,0.802239,1.000000,0.000000,1550.425570,23.117212
126.600000,1.000000,9.254618,0.800188,1.000000,0.000000,1550.505693,23.118770
126.700000,1.000000,9.230954,0.798142,1.000000,0.000000,1550.585610,23.120323
126.800000,1.000000,9.207350,0.796101,1.000000,0.000000,1550.665323,23.121873
126.900000,1.000000,9.183807,0.794066,1.000000,0.000000,1550.744833,23.123419
127.000000,1.000000,9.160324,0.792035,1.000000,0.000000,1550.824139,23.124961
127.100000,1.000000,9.136901,0.790010,1.000000,0.000000,1550.903242,23.126499
127.200000,1.000000,9.113538,0.787990,1.000000,0.000000,1550.982143,23.128033
127.300000,1.000000,9.090235,0.785975,1.000000,0.000000,1551.060842,23.129563
127.400000,1.000000,9.066991,0.783965,1.000000,0.000000,1551.139340,23.131089
127.500000,1.000000,9.043807,0.781961,1.000000,0.000000,1551.217637,23.132611
127.600000,1.000000,9.020682,0.779961,1.000000,0.000000,1551.295734,23.134129
127.700000,1.000000,8.997616,0.777967,1.000000,0.000000,1551.373631,23.135644
127.800000,1.000000,8.974609,0.775977,1.000000,0.000000,1551.451330,23.137154
127.900000,1.000000,8.951661,0.773993,1.000000,0.000000,1551.528829,23.138661
128.000000,1.000000,8.928772,0.772014,1.000000,0.000000,1551.606130,23.140164
128.100000,1.000000,8.905941,0.770040,1.000000,0.000000,1551.683234,23.141663
128.200000,1.000000,8.883168,0.768071,1.000000,0.000000,1551.760141,23.143158
128.300000,1.000000,8.860454,0.766107,1.000000,0.000000,1551.836850,23.144649
128.400000,1.000000,8.837798,0.764148,1.000000,0.000000,1551.913364,23.146137
128.500000,1.000000,8.815200,0.762194,1.000000,0.000000,1551.989682,23.147621
128.600000,1.000000,8.792659,0.760245,1.000000,0.000000,1552.065805,23.149101
128.700000,1.000000,8.770177,0.758301,1.000000,0.000000,1552.141733,23.150577
128.800000,1.000000,8.747751,0.756362,1.000000,0.000000,1552.217467,23.152049
128.900000,1.000000,8.725383,0.754428,1.000000,0.000000,1552.293008,23.153518
129.000000,1.000000,8.703072,0.752499,1.000000,0.000000,1552.368355,23.154983
129.100000,1.000000,8.680819,0.750575,1.000000,0.000000,1552.443510,23.156444
129.200000,1.000000,8.658622,0.748656,1.000000,0.000000,1552.518472,23.157901
129.300000,1.000000,8.636482,0.746741,1.000000,0.000000,1552.593243,23.159355
129.400000,1.000000,8.614398,0.744832,1.000000,0.000000,1552.667823,23.160805
129.500000,1.000000,8.592371,0.742928,1.000000,0.000000,1552.742212,23.162251
129.600000,1.000000,8.570400,0.741028,1.000000,0.000000,1552.816410,23.163693
129.700000,1.000000,8.548486,0.739133,1.000000,0.000000,1552.890419,23.165132
129.800000,1.000000,8.526627,0.737243,1.000000,0.000000,1552.964239,23.166567
129.900000,1.000000,8.504825,0.735358,1.000000,0.000000,1553.037870,23.167999
130.000000,1.000000,8.483078,0.733478,1.000000,0.000000,1553.111312,23.169427
130.100000,1.000000,8.461387,0.731602,1.000000,0.000000,1553.184567,23.170851
130.200000,1.000000,8.439751,0.729731,1.000000,0.000000,1553.257635,23.172272
130.300000,1.000000,8.418170,0.727865,1.000000,0.000000,1553.330516,23.173688
130.400000,1.000000,8.396645,0.726004,1.000000,0.000000,1553.403210,23.175102
130.500000,1.000000,8.375175,0.724148,1.000000,0.000000,1553.475719,23.176511
130.600000,1.000000,8.353759,0.722296,1.000000,0.000000,1553.548042,23.177917
130.700000,1.000000,8.332399,0.720449,1.000000,0.000000,1553.620180,23.179320
130.800000,1.000000,8.311093,0.718607,1.000000,0.000000,1553.692133,23.180719
130.900000,1.000000,8.289841,0.716770,1.000000,0.000000,1553.763903,23.182114
131.000000,1.000000,8.268644,0.714937,1.000000,0.000000,1553.835489,23.183506
131.100000,1.000000,8.247501,0.713109,1.000000,0.000000,1553.906893,23.184894
131.200000,1.000000,8.226412,0.711285,1.000000,0.000000,1553.978113,23.186279
131.300000,1.000000,8.205377,0.709466,1.000000,0.000000,1554.049152,23.187660
131.400000,1.000000,8.184396,0.707652,1.000000,0.000000,1554.120008,23.189037
131.500000,1.000000,8.163468,0.705843,1.000000,0.000000,1554.190684,23.190411
131.600000,1.000000,8.142594,0.704038,1.000000,0.000000,1554.261179,23.191782
131.700000,1.000000,8.121774,0.702238,1.000000,0.000000,1554.331494,23.193149
131.800000,1.000000,8.101006,0.700442,1.000000,0.000000,1554.401628,23.194512
131.900000,1.000000,8.080292,0.698651,1.000000,0.000000,1554.471584,23.195872
132.000000,1.000000,8.059631,0.696865,1.000000,0.000000,1554.541361,23.197229
132.100000,1.000000,8.039022,0.695083,1.000000,0.000000,1554.610959,23.198582
132.200000,1.000000,8.018466,0.693305,1.000000,0.000000,1554.680379,23.199932
132.300000,1.000000,7.997963,0.691533,1.000000,0.000000,1554.749622,23.201278
132.400000,1.000000,7.977512,0.689764,1.000000,0.000000,1554.818688,23.202621
132.500000,1.000000,7.957113,0.688001,1.000000,0.000000,1554.887577,23.203960
132.600000,1.000000,7.936767,0.686241,1.000000,0.000000,1554.956290,23.205296
132.700000,1.000000,7.916473,0.684487,1.000000,0.000000,1555.024827,23.206628
132.800000,1.000000,7.896230,0.682736,1.000000,0.000000,1555.093189,23.207957
132.900000,1.000000,7.876039,0.680991,1.000000,0.000000,1555.161376,23.209283
133.000000,1.000000,7.855900,0.679249,1.000000,0.000000,1555.229389,23.210605
133.100000,1.000000,7.835813,0.677512,1.000000,0.000000,1555.297228,23.211924
133.200000,1.000000,7.815776,0.675780,1.000000,0.000000,1555.364893,23.213240
133.300000,1.000000,7.795791,0.674052,1.000000,0.000000,1555.432386,23.214552
133.400000,1.000000,7.775858,0.672328,1.000000,0.000000,1555.499705,23.215861
133.500000,1.000000,7.755975,0.670609,1.000000,0.000000,1555.566853,23.217166
133.600000,1.000000,7.736142,0.668895,1.000000,0.000000,1555.633829,23.218468
133.700000,1.000000,7.716361,0.667184,1.000000,0.000000,1555.700634,23.219767
133.800000,1.000000,7.696630,0.665478,1.000000,0.000000,1555.767268,23.221063
133.900000,1.000000,7.676950,0.663777,1.000000,0.000000,1555.833731,23.222355
134.000000,1.000000,7.657320,0.662079,1.000000,0.000000,1555.900025,23.223644
134.100000,1.000000,7.637740,0.660386,1.000000,0.000000,1555.966149,23.224929
134.200000,1.000000,7.618210,0.658698,1.000000,0.000000,1556.032104,23.226211
134.300000,1.000000,7.598730,0.657013,1.000000,0.000000,1556.097890,23.227490
134.400000,1.000000,7.579300,0.655333,1.000000,0.000000,1556.163509,23.228766
134.500000,1.000000,7.559920,0.653658,1.000000,0.000000,1556.228959,23.230038
134.600000,1.000000,7.540589,0.651986,1.000000,0.000000,1556.294242,23.231308
134.700000,1.000000,7.521308,0.650319,1.000000,0.000000,1556.359358,23.232574
134.800000,1.000000,7.502076,0.648656,1.000000,0.000000,1556.424308,23.233836
134.900000,1.000000,7.482893,0.646998,1.000000,0.000000,1556.489091,23.235096
135.000000,1.000000,7.463759,0.645343,1.000000,0.000000,1556.553709,23.236352
135.100000,1.000000,7.444674,0.643693,1.000000,0.000000,1556.618162,23.237605
135.200000,1.000000,7.425638,0.642047,1.000000,0.000000,1556.682449,23.238855
135.300000,1.000000,7.406650,0.640405,1.000000,0.000000,1556.746573,23.240102
135.400000,1.000000,7.387711,0.638768,1.000000,0.000000,1556.810532,23.241345
135.500000,1.000000,7.368821,0.637135,1.000000,0.000000,1556.874328,23.242585
135.600000,1.000000,7.349979,0.635505,1.000000,0.000000,1556.937961,23.243823
135.700000,1.000000,7.331185,0.633880,1.000000,0.000000,1557.001431,23.245057
135.800000,1.000000,7.312439,0.632259,1.000000,0.000000,1557.064739,23.246287
135.900000,1.000000,7.293741,0.630643,1.000000,0.000000,1557.127885,23.247515
136.000000,1.000000,7.275091,0.629030,1.000000,0.000000,1557.190869,23.248739
136.100000,1.000000,7.256488,0.627422,1.000000,0.000000,1557.253692,23.249961
136.200000,1.000000,7.237933,0.625817,1.000000,0.000000,1557.316355,23.251179
136.300000,1.000000,7.219426,0.624217,1.000000,0.000000,1557.378858,23.252394
136.400000,1.000000,7.200965,0.622621,1.000000,0.000000,1557.441200,23.253606
136.500000,1.000000,7.182552,0.621029,1.000000,0.000000,1557.503384,23.254815
136.600000,1.000000,7.164186,0.619441,1.000000,0.000000,1557.565408,23.256021
136.700000,1.000000,7.145868,0.617857,1.000000,0.000000,1557.627273,23.257224
136.800000,1.000000,7.127595,0.616277,1.000000,0.000000,1557.688981,23.258424
136.900000,1.000000,7.109370,0.614701,1.000000,0.000000,1557.750531,23.259620
137.000000,1.000000,7.091191,0.613130,1.000000,0.000000,1557.811923,23.260814
137.100000,1.000000,7.073059,0.611562,1.000000,0.000000,1557.873158,23.262004
137.200000,1.000000,7.054973,0.609998,1.000000,0.000000,1557.934237,23.263192
137.300000,1.000000,7.036933,0.608438,1.000000,0.000000,1557.995160,23.264376
137.400000,1.000000,7.018940,0.606882,1.000000,0.000000,1558.055926,23.265557
137.500000,1.000000,7.000992,0.605331,1.000000,0.000000,1558.116538,23.266736
137.600000,1.000000,6.983091,0.603783,1.000000,0.000000,1558.176994,23.267911
137.700000,1.000000,6.965235,0.602239,1.000000,0.000000,1558.237296,23.269084
137.800000,1.000000,6.947424,0.600699,1.000000,0.000000,1558.297444,23.270253
137.900000,1.000000,6.929660,0.599163,1.000000,0.000000,1558.357437,23.271419
138.000000,1.000000,6.911940,0.597631,1.000000,0.000000,1558.417278,23.272583
138.100000,1.000000,6.894266,0.596103,1.000000,0.000000,1558.476965,23.273743
138.200000,1.000000,6.876638,0.594578,1.000000,0.000000,1558.536500,23.274901
138.300000,1.000000,6.859054,0.593058,1.000000,0.000000,1558.595883,23.276055
138.400000,1.000000,6.841515,0.591542,1.000000,0.000000,1558.655113,23.277207
138.500000,1.000000,6.824021,0.590029,1.000000,0.000000,1558.714193,23.278355
138.600000,1.000000,6.806572,0.588520,1.000000,0.000000,1558.773121,23.279501
138.700000,1.000000,6.789168,0.587015,1.000000,0.000000,1558.831898,23.280644
138.800000,1.000000,6.771808,0.585514,1.000000,0.000000,1558.890525,23.281783
138.900000,1.000000,6.754492,0.584017,1.000000,0.000000,1558.949003,23.282920
139.000000,1.000000,6.737221,0.582524,1.000000,0.000000,1559.007331,23.284054
139.100000,1.000000,6.719993,0.581034,1.000000,0.000000,1559.065509,23.285185
139.200000,1.000000,6.702810,0.579549,1.000000,0.000000,1559.123539,23.286314
139.300000,1.000000,6.685671,0.578067,1.000000,0.000000,1559.181420,23.287439
139.400000,1.000000,6.668576,0.576589,1.000000,0.000000,1559.239154,23.288561
139.500000,1.000000,6.651524,0.575114,1.000000,0.000000,1559.296740,23.289681
139.600000,1.000000,6.634516,0.573644,1.000000,0.000000,1559.354178,23.290797
139.700000,1.000000,6.617551,0.572177,1.000000,0.000000,1559.411470,23.291911
139.800000,1.000000,6.600630,0.570714,1.000000,0.000000,1559.468615,23.293022
139.900000,1.000000,6.583752,0.569254,1.000000,0.000000,1559.525614,23.294130
140.000000,1.000000,6.566917,0.567799,1.000000,0.000000,1559.582468,23.295236
140.100000,1.000000,6.550125,0.566347,1.000000,0.000000,1559.639176,23.296338
140.200000,1.000000,6.533377,0.564899,1.000000,0.000000,1559.695739,23.297438
140.300000,1.000000,6.516671,0.563454,1.000000,0.000000,1559.752157,23.298535
140.400000,1.000000,6.500007,0.562014,1.000000,0.000000,1559.808431,23.299629
140.500000,1.000000,6.483387,0.560576,1.000000,0.000000,1559.864561,23.300720
140.600000,1.000000,6.466809,0.559143,1.000000,0.000000,1559.920548,23.301809
140.700000,1.000000,6.450273,0.557713,1.000000,0.000000,1559.976392,23.302894
140.800000,1.000000,6.433779,0.556287,1.000000,0.000000,1560.032092,23.303977
140.900000,1.000000,6.417328,0.554865,1.000000,0.000000,1560.087651,23.305057
141.000000,1.000000,6.400919,0.553446,1.000000,0.000000,1560.143067,23.306135
141.100000,1.000000,6.384551,0.552031,1.000000,0.000000,1560.198341,23.307209
141.200000,1.000000,6.368226,0.550619,1.000000,0.000000,1560.253474,23.308281
141.300000,1.000000,6.351942,0.549211,1.000000,0.000000,1560.308467,23.309350
141.400000,1.000000,6.335700,0.547807,1.000000,0.000000,1560.363318,23.310417
141.500000,1.000000,6.319500,0.546406,1.000000,0.000000,1560.418030,23.311480
141.600000,1.000000,6.303340,0.545009,1.000000,0.000000,1560.472601,23.312541
141.700000,1.000000,6.287223,0.543615,1.000000,0.000000,1560.527033,23.313600
141.800000,1.000000,6.271146,0.542225,1.000000,0.000000,1560.581326,23.314655
141.900000,1.000000,6.255111,0.540839,1.000000,0.000000,1560.635479,23.315708
142.000000,1.000000,6.239116,0.539456,1.000000,0.000000,1560.689495,23.316758
142.100000,1.000000,6.223163,0.538076,1.000000,0.000000,1560.743372,23.317806
142.200000,1.000000,6.207250,0.536701,1.000000,0.000000,1560.797112,23.318850
142.300000,1.000000,6.191378,0.535328,1.000000,0.000000,1560.850714,23.319892
142.400000,1.000000,6.175546,0.533959,1.000000,0.000000,1560.904179,23.320932
142.500000,1.000000,6.159755,0.532594,1.000000,0.000000,1560.957507,23.321969
142.600000,1.000000,6.144004,0.531232,1.000000,0.000000,1561.010699,23.323003
142.700000,1.000000,6.128294,0.529874,1.000000,0.000000,1561.063755,23.324034
142.800000,1.000000,6.112624,0.528519,1.000000,0.000000,1561.116675,23.325063
142.900000,1.000000,6.096994,0.527167,1.000000,0.000000,1561.169460,23.326089
143.000000,1.000000,6.081404,0.525819,1.000000,0.000000,1561.222110,23.327113
143.100000,1.000000,6.065853,0.524475,1.000000,0.000000,1561.274626,23.328134
143.200000,1.000000,6.050343,0.523134,1.000000,0.000000,1561.327007,23.329152
143.300000,1.000000,6.034872,0.521796,1.000000,0.000000,1561.379254,23.330168
143.400000,1.000000,6.019440,0.520462,1.000000,0.000000,1561.431367,23.331181
143.500000,1.000000,6.004049,0.519131,1.000000,0.000000,1561.483348,23.332192
143.600000,1.000000,5.988696,0.517804,1.000000,0.000000,1561.535195,23.333200
143.700000,1.000000,5.973383,0.516480,1.000000,0.000000,1561.586910,23.334205
143.800000,1.000000,5.958109,0.515159,1.000000,0.000000,1561.638492,23.335208
143.900000,1.000000,5.942874,0.513842,1.000000,0.000000,1561.689943,23.336208
144.000000,1.000000,5.927677,0.512528,1.000000,0.000000,1561.741262,23.337206
144.100000,1.000000,5.912520,0.511217,1.000000,0.000000,1561.792450,23.338201
144.200000,1.000000,5.897402,0.509910,1.000000,0.000000,1561.843507,23.339194
144.300000,1.000000,5.882322,0.508606,1.000000,0.000000,1561.894433,23.340184
144.400000,1.000000,5.867281,0.507306,1.000000,0.000000,1561.945230,23.341171
144.500000,1.000000,5.852278,0.506008,1.000000,0.000000,1561.995896,23.342157
144.600000,1.000000,5.837313,0.504714,1.000000,0.000000,1562.046433,23.343139
144.700000,1.000000,5.822387,0.503424,1.000000,0.000000,1562.096840,23.344119
144.800000,1.000000,5.807499,0.502137,1.000000,0.000000,1562.147119,23.345097
144.900000,1.000000,5.792649,0.500853,1.000000,0.000000,1562.197269,23.346072
145.000000,1.000000,5.777837,0.499572,1.000000,0.000000,1562.247291,23.347044
145.100000,1.000000,5.763063,0.498295,1.000000,0.000000,1562.297185,23.348014
145.200000,1.000000,5.748327,0.497020,1.000000,0.000000,1562.346951,23.348982
145.300000,1.000000,5.733628,0.495749,1.000000,0.000000,1562.396590,23.349947
145.400000,1.000000,5.718967,0.494482,1.000000,0.000000,1562.446102,23.350909
145.500000,1.000000,5.704344,0.493217,1.000000,0.000000,1562.495488,23.351869
145.600000,1.000000,5.689757,0.491956,1.000000,0.000000,1562.544747,23.352827
145.700000,1.000000,5.675208,0.490698,1.000000,0.000000,1562.593880,23.353782
145.800000,1.000000,5.660697,0.489444,1.000000,0.000000,1562.642888,23.354735
145.900000,1.000000,5.646222,0.488192,1.000000,0.000000,1562.691771,23.355685
146.000000,1.000000,5.631785,0.486944,1.000000,0.000000,1562.740528,23.356633
146.100000,1.000000,5.617384,0.485699,1.000000,0.000000,1562.789161,23.357579
146.200000,1.000000,5.603020,0.484457,1.000000,0.000000,1562.837669,23.358522
146.300000,1.000000,5.588693,0.483218,1.000000,0.000000,1562.886053,23.359463
146.400000,1.000000,5.574403,0.481982,1.000000,0.000000,1562.934314,23.360401
146.500000,1.000000,5.560149,0.480750,1.000000,0.000000,1562.982451,23.361337
146.600000,1.000000,5.545931,0.479520,1.000000,0.000000,1563.030465,23.362270
146.700000,1.000000,5.531750,0.478294,1.000000,0.000000,1563.078356,23.363201
146.800000,1.000000,5.517605,0.477071,1.000000,0.000000,1563.126125,23.364130
146.900000,1.000000,5.503496,0.475851,1.000000,0.000000,1563.173772,23.365056
147.000000,1.000000,5.489424,0.474635,1.000000,0.000000,1563.221297,23.365980
147.100000,1.000000,5.475387,0.473421,1.000000,0.000000,1563.268700,23.366902
147.200000,1.000000,5.461386,0.472210,1.000000,0.000000,1563.315982,23.367821
147.300000,1.000000,5.447422,0.471003,1.000000,0.000000,1563.363144,23.368738
147.400000,1.000000,5.433492,0.469799,1.000000,0.000000,1563.410184,23.369652
147.500000,1.000000,5.419599,0.468597,1.000000,0.000000,1563.457105,23.370565
147.600000,1.000000,5.405741,0.467399,1.000000,0.000000,1563.503905,23.371475
147.700000,1.000000,5.391918,0.466204,1.000000,0.000000,1563.550586,23.372382
147.800000,1.000000,5.378131,0.465012,1.000000,0.000000,1563.597147,23.373287
147.900000,1.000000,5.364379,0.463823,1.000000,0.000000,1563.643590,23.374190
148.000000,1.000000,5.350662,0.462637,1.000000,0.000000,1563.689913,23.375091
148.100000,1.000000,5.336980,0.461454,1.000000,0.000000,1563.736118,23.375989
148.200000,1.000000,5.323333,0.460274,1.000000,0.000000,1563.782205,23.376885
148.300000,1.000000,5.309721,0.459097,1.000000,0.000000,1563.828174,23.377779
148.400000,1.000000,5.296144,0.457923,1.000000,0.000000,1563.874026,23.378670
148.500000,1.000000,5.282601,0.456752,1.000000,0.000000,1563.919760,23.379559
148.600000,1.000000,5.269094,0.455584,1.000000,0.000000,1563.965377,23.380446
148.700000,1.000000,5.255620,0.454419,1.000000,0.000000,1564.010878,23.381331
148.800000,1.000000,5.242182,0.453257,1.000000,0.000000,1564.056263,23.382213
148.900000,1.000000,5.228777,0.452098,1.000000,0.000000,1564.101531,23.383093
149.000000,1.000000,5.215407,0.450942,1.000000,0.000000,1564.146683,23.383971
149.100000,1.000000,5.202071,0.449789,1.000000,0.000000,1564.191721,23.384847
149.200000,1.000000,5.188769,0.448639,1.000000,0.000000,1564.236642,23.385720
149.300000,1.000000,5.175501,0.447492,1.000000,0.000000,1564.281450,23.386591
149.400000,1.000000,5.162267,0.446347,1.000000,0.000000,1564.326142,23.387460
149.500000,1.000000,5.149067,0.445206,1.000000,0.000000,1564.370720,23.388327
149.600000,1.000000,5.135901,0.444068,1.000000,0.000000,1564.415185,23.389191
149.700000,1.000000,5.122768,0.442932,1.000000,0.000000,1564.459535,23.390053
149.800000,1.000000,5.109669,0.441800,1.000000,0.000000,1564.503772,23.390914
149.900000,1.000000,5.096603,0.440670,1.000000,0.000000,1564.547896,23.391771
150.000000,1.000000,5.083571,0.439543,1.000000,0.000000,1564.591907,23.392627
150.100000,1.000000,5.070572,0.438419,1.000000,0.000000,1564.635806,23.393480
150.200000,1.000000,5.057607,0.437298,1.000000,0.000000,1564.679592,23.394332
150.300000,1.000000,5.044674,0.436180,1.000000,0.000000,1564.723267,23.395181
150.400000,1.000000,5.031775,0.435065,1.000000,0.000000,1564.766830,23.396028
150.500000,1.000000,5.018908,0.433952,1.000000,0.000000,1564.810281,23.396873
150.600000,1.000000,5.006075,0.432842,1.000000,0.000000,1564.853621,23.397715
150.700000,1.000000,4.993274,0.431736,1.000000,0.000000,1564.896851,23.398556
150.800000,1.000000,4.980506,0.430632,1.000000,0.000000,1564.939970,23.399394
150.900000,1.000000,4.967771,0.429531,1.000000,0.000000,1564.982978,23.400230
151.000000,1.000000,4.955068,0.428432,1.000000,0.000000,1565.025877,23.401064
151.100000,1.000000,4.942398,0.427337,1.000000,0.000000,1565.068666,23.401896
151.200000,1.000000,4.929760,0.426244,1.000000,0.000000,1565.111345,23.402726
151.300000,1.000000,4.917154,0.425154,1.000000,0.000000,1565.153916,23.403553
151.400000,1.000000,4.904581,0.424067,1.000000,0.000000,1565.196377,23.404379
151.500000,1.000000,4.892040,0.422983,1.000000,0.000000,1565.238730,23.405202
151.600000,1.000000,4.879530,0.421901,1.000000,0.000000,1565.280975,23.406024
151.700000,1.000000,4.867053,0.420822,1.000000,0.000000,1565.323112,23.406843
151.800000,1.000000,4.854608,0.419746,1.000000,0.000000,1565.365141,23.407660
151.900000,1.000000,4.842195,0.418673,1.000000,0.000000,1565.407062,23.408475
152.000000,1.000000,4.829813,0.417602,1.000000,0.000000,1565.448877,23.409288
152.100000,1.000000,4.817463,0.416534,1.000000,0.000000,1565.490584,23.410099
152.200000,1.000000,4.805145,0.415469,1.000000,0.000000,1565.532185,23.410907
152.300000,1.000000,4.792858,0.414407,1.000000,0.000000,1565.573679,23.411714
152.400000,1.000000,4.780602,0.413347,1.000000,0.000000,1565.615067,23.412519
152.500000,1.000000,4.768378,0.412290,1.000000,0.000000,1565.656349,23.413321
152.600000,1.000000,4.756185,0.411236,1.000000,0.000000,1565.697526,23.414122
152.700000,1.000000,4.744023,0.410185,1.000000,0.000000,1565.738598,23.414920
152.800000,1.000000,4.731892,0.409136,1.000000,0.000000,1565.779564,23.415717
152.900000,1.000000,4.719793,0.408090,1.000000,0.000000,1565.820426,23.416511
153.000000,1.000000,4.707724,0.407046,1.000000,0.000000,1565.861183,23.417304
153.100000,1.000000,4.695686,0.406005,1.000000,0.000000,1565.901836,23.418094
153.200000,1.000000,4.683679,0.404967,1.000000,0.000000,1565.942386,23.418882
153.300000,1.000000,4.671703,0.403931,1.000000,0.000000,1565.982831,23.419669
153.400000,1.000000,4.659757,0.402899,1.000000,0.000000,1566.023173,23.420453
153.500000,1.000000,4.647842,0.401868,1.000000,0.000000,1566.063412,23.421235
153.600000,1.000000,4.635957,0.400841,1.000000,0.000000,1566.103548,23.422016
153.700000,1.000000,4.624103,0.399816,1.000000,0.000000,1566.143581,23.422794
153.800000,1.000000,4.612279,0.398793,1.000000,0.000000,1566.183512,23.423570
153.900000,1.000000,4.600485,0.397774,1.000000,0.000000,1566.223341,23.424345
154.000000,1.000000,4.588721,0.396757,1.000000,0.000000,1566.263068,23.425117
154.100000,1.000000,4.576988,0.395742,1.000000,0.000000,1566.302693,23.425887
154.200000,1.000000,4.565284,0.394730,1.000000,0.000000,1566.342217,23.426656
154.300000,1.000000,4.553611,0.393721,1.000000,0.000000,1566.381640,23.427422
154.400000,1.000000,4.541967,0.392714,1.000000,0.000000,1566.420963,23.428187
154.500000,1.000000,4.530353,0.391710,1.000000,0.000000,1566.460184,23.428949
154.600000,1.000000,4.518769,0.390708,1.000000,0.000000,1566.499306,23.429710
154.700000,1.000000,4.507214,0.389709,1.000000,0.000000,1566.538327,23.430468
154.800000,1.000000,4.495689,0.388713,1.000000,0.000000,1566.577249,23.431225
154.900000,1.000000,4.484193,0.387719,1.000000,0.000000,1566.616071,23.431980
155.000000,1.000000,4.472727,0.386727,1.000000,0.000000,1566.654793,23.432733
155.100000,1.000000,4.461290,0.385738,1.000000,0.000000,1566.693417,23.433484
155.200000,1.000000,4.449882,0.384752,1.000000,0.000000,1566.731942,23.434233
155.300000,1.000000,4.438504,0.383768,1.000000,0.000000,1566.770369,23.434980
155.400000,1.000000,4.427154,0.382787,1.000000,0.000000,1566.808697,23.435725
155.500000,1.000000,4.415834,0.381808,1.000000,0.000000,1566.846927,23.436468
155.600000,1.000000,4.404542,0.380832,1.000000,0.000000,1566.885060,23.437209
155.700000,1.000000,4.393280,0.379858,1.000000,0.000000,1566.923095,23.437949
