Time,c2_system.prob,c2_system.cases,c2_system.C_dot,c2_system.Level,c2_system.state_level,c2_system.total,c2_system.D
2.500000,1.000000,105.138260,81.783638,0.000000,0.000000,105.230708,0.000161
2.600000,1.000000,113.551634,86.668869,0.000000,0.000000,113.652791,0.000219
2.700000,1.000000,122.440923,91.311384,0.000000,0.000000,122.551622,0.000292
2.800000,1.000000,131.780318,95.684982,0.000000,0.000000,131.901590,0.000385
2.900000,1.000000,141.541597,99.768254,0.000000,0.000000,141.674706,0.000502
3.000000,1.000000,151.694589,103.544453,0.000000,0.000000,151.841070,0.000646
3.100000,1.000000,162.207640,107.001294,0.000000,0.000000,162.369330,0.000823
3.200000,1.000000,173.048034,110.130711,0.000000,0.000000,173.227117,0.001037
3.300000,1.000000,184.182413,112.928580,0.000000,0.000000,184.381452,0.001295
3.400000,1.000000,195.577148,115.394409,0.000000,0.000000,195.799129,0.001602
3.500000,1.000000,207.198687,117.531015,0.000000,0.000000,207.447055,0.001967
3.600000,1.000000,219.013875,119.344196,0.000000,0.000000,219.292573,0.002395
3.700000,1.000000,230.990227,120.842392,0.000000,0.000000,231.303736,0.002896
3.800000,1.000000,243.096182,122.036355,0.000000,0.000000,243.449561,0.003477
3.900000,1.000000,255.301316,122.938828,0.000000,0.000000,255.700240,0.004147
4.000000,1.000000,267.576525,123.564228,0.000000,0.000000,268.027325,0.004917
4.100000,1.000000,279.894177,123.928352,0.000000,0.000000,280.403880,0.005796
4.200000,1.000000,292.228238,124.048096,0.000000,0.000000,292.804606,0.006795
4.300000,1.000000,304.554364,123.941188,0.000000,0.000000,305.205937,0.007926
4.400000,1.000000,316.849975,123.625948,0.000000,0.000000,317.586109,0.009201
4.500000,1.000000,329.094300,123.121063,0.000000,0.000000,329.925214,0.010632
4.600000,1.000000,341.268402,122.445384,0.000000,0.000000,342.205219,0.012232
4.700000,1.000000,353.355183,121.617743,0.000000,0.000000,354.409977,0.014016
4.800000,1.000000,365.339374,120.656788,0.000000,0.000000,366.525218,0.015999
4.900000,1.000000,377.207507,119.580838,0.000000,0.000000,378.538520,0.018194
5.000000,1.000000,388.947871,118.407760,0.000000,0.000000,390.439273,0.020620
5.100000,1.000000,400.550459,117.154860,0.000000,0.000000,402.218625,0.023293
5.200000,1.000000,412.006907,115.838789,0.000000,0.000000,413.869425,0.026231
5.300000,1.000000,423.310420,114.475471,0.000000,0.000000,425.386149,0.029452
5.400000,1.000000,434.455692,113.080037,0.000000,0.000000,436.764829,0.032977
5.500000,1.000000,445.438824,111.666781,0.000000,0.000000,448.002967,0.036827
5.600000,1.000000,456.257231,110.249124,0.000000,0.000000,459.099455,0.041023
5.700000,1.000000,466.909554,108.839589,0.000000,0.000000,470.054478,0.045589
5.800000,1.000000,477.395566,107.449786,0.000000,0.000000,480.869431,0.050548
5.900000,1.000000,487.716075,106.090409,0.000000,0.000000,491.546825,0.055926
6.000000,1.000000,497.872833,104.771238,0.000000,0.000000,502.090193,0.061749
6.100000,1.000000,507.868441,103.501151,0.000000,0.000000,512.504004,0.068046
6.200000,1.000000,517.706257,102.288137,0.000000,0.000000,522.793568,0.074846
6.300000,1.000000,527.390310,101.139325,0.000000,0.000000,532.964954,0.082178
6.400000,1.000000,536.925210,100.061003,0.000000,0.000000,543.024898,0.090076
6.500000,1.000000,546.316069,99.058654,0.000000,0.000000,552.980728,0.098572
6.600000,1.000000,555.568418,98.136987,0.000000,0.000000,562.840281,0.107700
6.700000,1.000000,564.688137,97.299975,0.000000,0.000000,572.611827,0.117497
6.800000,1.000000,573.681381,96.550891,0.000000,0.000000,582.304001,0.128000
6.900000,1.000000,582.554515,95.892352,0.000000,0.000000,591.925728,0.139246
7.000000,1.000000,591.314053,95.326354,0.000000,0.000000,601.486169,0.151276
7.100000,1.000000,599.966604,94.854318,0.000000,0.000000,610.994651,0.164131
7.200000,1.000000,608.518818,94.477128,0.000000,0.000000,620.460619,0.177851
7.300000,1.000000,616.977339,94.195175,0.000000,0.000000,629.893581,0.192482
7.400000,1.000000,625.348765,94.008394,0.000000,0.000000,639.303062,0.208065
7.500000,1.000000,633.639611,93.916307,0.000000,0.000000,648.698557,0.224646
7.600000,1.000000,641.856277,93.918061,0.000000,0.000000,658.089497,0.242271
7.700000,1.000000,650.005016,94.012464,0.000000,0.000000,667.485210,0.260985
7.800000,1.000000,658.091915,94.198024,0.000000,0.000000,676.894889,0.280836
7.900000,1.000000,666.122875,94.472980,0.000000,0.000000,686.327564,0.301870
8.000000,1.000000,674.103591,94.835340,0.000000,0.000000,695.792080,0.324134
8.100000,1.000000,682.039546,95.282909,0.000000,0.000000,705.297068,0.347676
8.200000,1.000000,689.935995,95.813321,0.000000,0.000000,714.850934,0.372542
8.300000,1.000000,697.797969,96.424067,0.000000,0.000000,724.461840,0.398781
8.400000,1.000000,705.630264,97.112518,0.000000,0.000000,734.137688,0.426439
8.500000,1.000000,713.437445,97.875955,0.000000,0.000000,743.886117,0.455561
8.600000,1.000000,721.223848,98.711588,0.000000,0.000000,753.714487,0.486193
8.700000,1.000000,728.993587,99.616579,0.000000,0.000000,763.629876,0.518380
8.800000,1.000000,736.750556,100.588062,0.000000,0.000000,773.639081,0.552165
8.900000,1.000000,744.498444,101.623156,0.000000,0.000000,783.748606,0.587591
9.000000,1.000000,752.240738,102.718988,0.000000,0.000000,793.964671,0.624698
9.100000,1.000000,759.980740,103.872702,0.000000,0.000000,804.293208,0.663526
9.200000,1.000000,767.721578,105.081478,0.000000,0.000000,814.739866,0.704113
9.300000,1.000000,775.466215,106.342534,0.000000,0.000000,825.310012,0.746495
9.400000,1.000000,783.217469,107.653149,0.000000,0.000000,836.008739,0.790706
9.500000,1.000000,790.978024,109.010659,0.000000,0.000000,846.840870,0.836778
9.600000,1.000000,798.750442,110.412475,0.000000,0.000000,857.810968,0.884741
9.700000,1.000000,806.537183,111.856084,0.000000,0.000000,868.923336,0.934623
9.800000,1.000000,814.340615,113.339056,0.000000,0.000000,880.182033,0.986449
9.900000,1.000000,822.163029,114.859047,0.000000,0.000000,891.590879,1.040243
10.000000,1.000000,830.006655,116.413808,0.000000,0.000000,903.153464,1.096024
10.100000,1.000000,837.873672,118.001180,0.000000,0.000000,914.873157,1.153810
10.200000,1.000000,845.766226,119.619101,0.000000,0.000000,926.753116,1.213617
10.300000,1.000000,853.686435,121.265606,0.000000,0.000000,938.796298,1.275458
10.400000,1.000000,861.636406,122.938827,0.000000,0.000000,951.005468,1.339341
10.500000,1.000000,869.618244,124.636994,0.000000,0.000000,963.383209,1.405275
10.600000,1.000000,877.634062,126.358433,0.000000,0.000000,975.931932,1.473263
10.700000,1.000000,885.685989,128.101568,0.000000,0.000000,988.653886,1.543308
10.800000,1.000000,893.776179,129.864915,0.000000,0.000000,1001.551166,1.615408
10.900000,1.000000,901.906818,131.647084,0.000000,0.000000,1014.625724,1.689561
11.000000,1.000000,910.080129,133.446775,0.000000,0.000000,1027.879376,1.765759
11.100000,1.000000,918.298380,135.262777,0.000000,0.000000,1041.313815,1.843995
11.200000,1.000000,926.563884,137.093964,0.000000,0.000000,1054.930614,1.924257
11.300000,1.000000,934.879006,138.939295,0.000000,0.000000,1068.731241,2.006532
11.400000,1.000000,943.246164,140.797805,0.000000,0.000000,1082.717060,2.090804
11.500000,1.000000,951.667828,142.668611,0.000000,0.000000,1096.889347,2.177055
11.600000,1.000000,960.146528,144.550902,0.000000,0.000000,1111.249289,2.265265
11.700000,1.000000,968.684844,146.443937,0.000000,0.000000,1125.797998,2.355412
11.800000,1.000000,977.285413,148.347045,0.000000,0.000000,1140.536514,2.447472
11.900000,1.000000,985.950925,150.259621,0.000000,0.000000,1155.465814,2.541418
12.000000,1.000000,994.684117,152.181118,0.000000,0.000000,1170.586818,2.637225
12.100000,1.000000,1003.487778,154.111051,0.000000,0.000000,1185.900393,2.734863
12.200000,1.000000,1012.364737,156.048992,0.000000,0.000000,1201.407362,2.834302
12.300000,1.000000,1021.317864,157.994562,0.000000,0.000000,1217.108504,2.935511
12.400000,1.000000,1030.350065,159.947438,0.000000,0.000000,1233.004568,3.038457
12.500000,1.000000,1039.464278,161.907340,0.000000,0.000000,1249.096270,3.143106
12.600000,1.000000,1048.663464,163.874035,0.000000,0.000000,1265.384299,3.249426
12.700000,1.000000,1057.950606,165.847334,0.000000,0.000000,1281.869327,3.357381
12.800000,1.000000,1067.328701,167.827086,0.000000,0.000000,1298.552005,3.466936
12.900000,1.000000,1076.800756,169.813179,0.000000,0.000000,1315.432972,3.578055
13.000000,1.000000,1086.369780,171.805540,0.000000,0.000000,1332.512860,3.690703
13.100000,1.000000,1096.038780,173.804125,0.000000,0.000000,1349.792292,3.804845
13.200000,1.000000,1105.810753,175.808925,0.000000,0.000000,1367.271890,3.920443
13.300000,1.000000,1115.688683,177.819963,0.000000,0.000000,1384.952277,4.037464
13.400000,1.000000,1125.675532,179.837287,0.000000,0.000000,1402.834078,4.155872
13.500000,1.000000,1135.774236,181.860974,0.000000,0.000000,1420.917926,4.275632
13.600000,1.000000,1145.987700,183.891129,0.000000,0.000000,1439.204462,4.396711
13.700000,1.000000,1156.318793,185.927877,0.000000,0.000000,1457.694338,4.519074
13.800000,1.000000,1166.770339,187.971371,0.000000,0.000000,1476.388222,4.642691
13.900000,1.000000,1177.345117,190.021782,0.000000,0.000000,1495.286796,4.767529
14.000000,1.000000,1188.045854,192.079304,0.000000,0.000000,1514.390761,4.893559
14.100000,1.000000,1198.875223,194.144152,0.000000,0.000000,1533.700840,5.020750
14.200000,1.000000,1209.835833,196.216557,0.000000,0.000000,1553.217775,5.149075
14.300000,1.000000,1220.930235,198.296772,0.000000,0.000000,1572.942335,5.278507
14.400000,1.000000,1232.160909,200.385064,0.000000,0.000000,1592.875314,5.409021
14.500000,1.000000,1243.530269,202.481718,0.000000,0.000000,1613.017534,5.540593
14.600000,1.000000,1255.040654,204.587037,0.000000,0.000000,1633.369846,5.673201
14.700000,1.000000,1266.694332,206.701335,0.000000,0.000000,1653.933131,5.806823
14.800000,1.000000,1278.493494,208.824946,0.000000,0.000000,1674.708304,5.941441
14.900000,1.000000,1290.440254,210.958213,0.000000,0.000000,1695.696314,6.077038
15.000000,1.000000,1302.536647,213.101497,0.000000,0.000000,1716.898143,6.213597
15.100000,1.000000,1314.784632,215.255169,0.000000,0.000000,1738.314811,6.351104
15.200000,1.000000,1327.186087,217.419613,0.000000,0.000000,1759.947377,6.489547
15.300000,1.000000,1339.742812,219.595228,0.000000,0.000000,1781.796936,6.628917
15.400000,1.000000,1352.456528,221.782420,0.000000,0.000000,1803.864627,6.769202
15.500000,1.000000,1365.328881,223.981610,0.000000,0.000000,1826.151627,6.910398
15.600000,1.000000,1378.361439,226.193227,0.000000,0.000000,1848.659157,7.052499
15.700000,1.000000,1391.555694,228.417712,0.000000,0.000000,1871.388483,7.195500
15.800000,1.000000,1404.913068,230.655514,0.000000,0.000000,1894.340913,7.339402
15.900000,1.000000,1418.434909,232.907093,0.000000,0.000000,1917.517801,7.484203
16.000000,1.000000,1432.122499,235.172917,0.000000,0.000000,1940.920547,7.629905
16.100000,1.000000,1445.977052,237.453462,0.000000,0.000000,1964.550601,7.776512
16.200000,1.000000,1459.999718,239.749211,0.000000,0.000000,1988.409459,7.924030
16.300000,1.000000,1474.191588,242.060657,0.000000,0.000000,2012.498663,8.072464
16.400000,1.000000,1488.553696,244.388296,0.000000,0.000000,2036.819810,8.221824
16.500000,1.000000,1503.087019,246.732634,0.000000,0.000000,2061.374543,8.372120
16.600000,1.000000,1517.792487,249.094181,0.000000,0.000000,2086.164558,8.523362
16.700000,1.000000,1532.670979,251.473452,0.000000,0.000000,2111.191600,8.675564
16.800000,1.000000,1547.723334,253.870967,0.000000,0.000000,2136.457468,8.828741
16.900000,1.000000,1562.950348,256.287252,0.000000,0.000000,2161.964012,8.982908
17.000000,1.000000,1578.352785,258.722834,0.000000,0.000000,2187.713136,9.138082
17.100000,1.000000,1593.931374,261.178245,0.000000,0.000000,2213.706794,9.294281
17.200000,1.000000,1609.686816,263.654019,0.000000,0.000000,2239.946998,9.451526
17.300000,1.000000,1625.619789,266.150693,0.000000,0.000000,2266.435809,9.609837
17.400000,1.000000,1641.730950,268.668804,0.000000,0.000000,2293.175344,9.769236
17.500000,1.000000,1658.020940,271.208892,0.000000,0.000000,2320.167773,9.929745
17.600000,1.000000,1674.490389,273.771496,0.000000,0.000000,2347.415321,10.091390
17.700000,1.000000,1691.139915,276.357157,0.000000,0.000000,2374.920267,10.254194
17.800000,1.000000,1707.970133,278.966414,0.000000,0.000000,2402.684942,10.418184
17.900000,1.000000,1724.981659,281.599806,0.000000,0.000000,2430.711733,10.583386
18.000000,1.000000,1742.175108,284.257870,0.000000,0.000000,2459.003080,10.749827
18.100000,1.000000,1759.551104,286.941142,0.000000,0.000000,2487.561476,10.917535
18.200000,1.000000,1777.110280,289.650154,0.000000,0.000000,2516.389470,11.086540
18.300000,1.000000,1794.853280,292.385439,0.000000,0.000000,2545.489661,11.256870
18.400000,1.000000,1812.780767,295.147522,0.000000,0.000000,2574.864702,11.428556
18.500000,1.000000,1830.893422,297.936928,0.000000,0.000000,2604.517300,11.601627
18.600000,1.000000,1849.191949,300.754178,0.000000,0.000000,2634.450213,11.776115
18.700000,1.000000,1867.677078,303.599788,0.000000,0.000000,2664.666250,11.952051
18.800000,1.000000,1886.349565,306.474267,0.000000,0.000000,2695.168273,12.129466
18.900000,1.000000,1905.210199,309.378124,0.000000,0.000000,2725.959193,12.308392
19.000000,1.000000,1924.259802,312.311860,0.000000,0.000000,2757.041975,12.488861
19.100000,1.000000,1943.499228,315.275971,0.000000,0.000000,2788.419629,12.670906
19.200000,1.000000,1962.929374,318.270946,0.000000,0.000000,2820.095218,12.854559
19.300000,1.000000,1982.551174,321.297271,0.000000,0.000000,2852.071853,13.039852
19.400000,1.000000,2002.365603,324.355424,0.000000,0.000000,2884.352691,13.226820
19.500000,1.000000,2022.373680,327.445878,0.000000,0.000000,2916.940940,13.415493
19.600000,1.000000,2042.576470,330.569098,0.000000,0.000000,2949.839852,13.605906
19.700000,1.000000,2062.975084,333.725544,0.000000,0.000000,2983.052727,13.798090
19.800000,1.000000,2083.570681,336.915668,0.000000,0.000000,3016.582910,13.992079
19.900000,1.000000,2104.364467,340.139919,0.000000,0.000000,3050.433791,14.187906
20.000000,1.000000,2125.357701,343.398735,0.000000,0.000000,3084.608805,14.385602
20.100000,1.000000,2146.551692,346.692550,0.000000,0.000000,3119.111429,14.585202
20.200000,1.000000,2167.947799,350.021792,0.000000,0.000000,3153.945184,14.786736
20.300000,1.000000,2189.547435,353.386880,0.000000,0.000000,3189.113635,14.990238
20.400000,1.000000,2211.352067,356.788228,0.000000,0.000000,3224.620386,15.195738
20.500000,1.000000,2233.363214,360.226245,0.000000,0.000000,3260.469083,15.403271
20.600000,1.000000,2255.582448,363.701332,0.000000,0.000000,3296.663414,15.612866
20.700000,1.000000,2278.011398,367.213885,0.000000,0.000000,3333.207105,15.824555
20.800000,1.000000,2300.651743,370.764293,0.000000,0.000000,3370.103922,16.038371
20.900000,1.000000,2323.505219,374.352941,0.000000,0.000000,3407.357669,16.254342
21.000000,1.000000,2346.573617,377.980208,0.000000,0.000000,3444.972189,16.472502
21.100000,1.000000,2369.858777,381.646466,0.000000,0.000000,3482.951363,16.692880
21.200000,1.000000,2393.362599,385.352086,0.000000,0.000000,3521.299109,16.915505
21.300000,1.000000,2417.087032,389.097429,0.000000,0.000000,3560.019379,17.140410
21.400000,1.000000,2441.034079,392.882857,0.000000,0.000000,3599.116165,17.367622
21.500000,1.000000,2465.205796,396.708724,0.000000,0.000000,3638.593493,17.597173
21.600000,1.000000,2489.604291,400.575381,0.000000,0.000000,3678.455424,17.829090
21.700000,1.000000,2514.231723,404.483178,0.000000,0.000000,3718.706053,18.063403
21.800000,1.000000,2539.090302,408.432458,0.000000,0.000000,3759.349514,18.300142
21.900000,1.000000,2564.182289,412.423565,0.000000,0.000000,3800.389969,18.539334
22.000000,1.000000,2589.509994,416.456836,0.000000,0.000000,3841.831620,18.781007
22.100000,1.000000,2615.075776,420.532610,0.000000,0.000000,3883.678699,19.025191
22.200000,1.000000,2640.882040,424.651222,0.000000,0.000000,3925.935473,19.271912
22.300000,1.000000,2666.931242,428.813006,0.000000,0.000000,3968.606242,19.521199
22.400000,1.000000,2693.225882,433.018296,0.000000,0.000000,4011.695341,19.773079
22.500000,1.000000,2719.768506,437.267424,0.000000,0.000000,4055.207135,20.027579
22.600000,1.000000,2746.561704,441.560721,0.000000,0.000000,4099.146027,20.284727
22.700000,1.000000,2773.608113,445.898520,0.000000,0.000000,4143.516447,20.544549
22.800000,1.000000,2800.910409,450.281154,0.000000,0.000000,4188.322865,20.807072
22.900000,1.000000,2828.471313,454.708955,0.000000,0.000000,4233.569779,21.072323
23.000000,1.000000,2856.293588,459.182258,0.000000,0.000000,4279.261722,21.340329
23.100000,1.000000,2884.380034,463.701400,0.000000,0.000000,4325.403262,21.611115
23.200000,1.000000,2912.733495,468.266716,0.000000,0.000000,4371.998999,21.884709
23.300000,1.000000,2941.356850,472.878549,0.000000,0.000000,4419.053567,22.161137
23.400000,1.000000,2970.253020,477.537239,0.000000,0.000000,4466.571636,22.440424
23.500000,1.000000,2999.424959,482.243133,0.000000,0.000000,4514.557906,22.722597
23.600000,1.000000,3028.875662,486.996578,0.000000,0.000000,4563.017118,23.007683
23.700000,1.000000,3058.608156,491.797928,0.000000,0.000000,4611.954042,23.295707
23.800000,1.000000,3088.625504,496.647538,0.000000,0.000000,4661.373486,23.586695
23.900000,1.000000,3118.930806,501.545768,0.000000,0.000000,4711.280296,23.880675
24.000000,1.000000,3149.527191,506.492982,0.000000,0.000000,4761.679350,24.177671
24.100000,1.000000,3180.417824,511.489551,0.000000,0.000000,4812.575566,24.477710
24.200000,1.000000,3211.605902,516.535848,0.000000,0.000000,4863.973897,24.780819
24.300000,1.000000,3243.094653,521.632253,0.000000,0.000000,4915.879334,25.087024
24.400000,1.000000,3274.887336,526.779151,0.000000,0.000000,4968.296909,25.396352
24.500000,1.000000,3306.987240,531.976934,0.000000,0.000000,5021.231688,25.708828
24.600000,1.000000,3339.397686,537.225997,0.000000,0.000000,5074.688781,26.024481
24.700000,1.000000,3372.122023,542.526746,0.000000,0.000000,5128.673336,26.343337
24.800000,1.000000,3405.163630,547.879589,0.000000,0.000000,5183.190540,26.665423
24.900000,1.000000,3438.525913,553.284943,0.000000,0.000000,5238.245625,26.990767
25.000000,1.000000,3472.212309,558.743231,0.000000,0.000000,5293.843862,27.319396
25.100000,1.000000,3506.226280,564.254884,0.000000,0.000000,5349.990565,27.651337
25.200000,1.000000,3540.571319,569.820340,0.000000,0.000000,5406.691094,27.986620
25.300000,1.000000,3575.250943,575.440042,0.000000,0.000000,5463.950849,28.325271
25.400000,1.000000,3610.268698,581.114445,0.000000,0.000000,5521.775278,28.667320
25.500000,1.000000,3645.628157,586.844008,0.000000,0.000000,5580.169875,29.012796
25.600000,1.000000,3681.332920,592.629200,0.000000,0.000000,5639.140177,29.361727
25.700000,1.000000,3717.386612,598.470495,0.000000,0.000000,5698.691772,29.714143
25.800000,1.000000,3753.792888,604.368380,0.000000,0.000000,5758.830293,30.070073
25.900000,1.000000,3790.555425,610.323344,0.000000,0.000000,5819.561424,30.429548
26.000000,1.000000,3827.677931,616.335890,0.000000,0.000000,5880.890897,30.792599
26.100000,1.000000,3865.164136,622.406525,0.000000,0.000000,5942.824497,31.159255
26.200000,1.000000,3903.017801,628.535767,0.000000,0.000000,6005.368056,31.529548
26.300000,1.000000,3941.242711,634.724142,0.000000,0.000000,6068.527462,31.903509
26.400000,1.000000,3979.842677,640.972182,0.000000,0.000000,6132.308655,32.281171
26.500000,1.000000,4018.821541,647.280432,0.000000,0.000000,6196.717628,32.662566
26.600000,1.000000,4058.183166,653.649441,0.000000,0.000000,6261.760428,33.047725
26.700000,1.000000,4097.931448,660.079770,0.000000,0.000000,6327.443161,33.436684
26.800000,1.000000,4138.070306,666.571988,0.000000,0.000000,6393.771984,33.829475
26.900000,1.000000,4178.603690,673.126670,0.000000,0.000000,6460.753117,34.226131
27.000000,1.000000,4219.535576,679.744403,0.000000,0.000000,6528.392834,34.626689
27.100000,1.000000,4260.869970,686.425781,0.000000,0.000000,6596.697470,35.031182
27.200000,1.000000,4302.610904,693.171408,0.000000,0.000000,6665.673418,35.439646
27.300000,1.000000,4344.762441,699.981894,0.000000,0.000000,6735.327135,35.852116
27.400000,1.000000,4387.328673,706.857860,0.000000,0.000000,6805.665137,36.268630
27.500000,1.000000,4430.313723,713.799936,0.000000,0.000000,6876.694002,36.689224
27.600000,1.000000,4473.721741,720.808759,0.000000,0.000000,6948.420373,37.113936
27.700000,1.000000,4517.556911,727.884975,0.000000,0.000000,7020.850958,37.542803
27.800000,1.000000,4561.823446,735.029239,0.000000,0.000000,7093.992527,37.975863
27.900000,1.000000,4606.525592,742.242215,0.000000,0.000000,7167.851917,38.413156
28.000000,1.000000,4651.667625,749.524574,0.000000,0.000000,7242.436035,38.854721
28.100000,1.000000,4697.253858,756.876997,0.000000,0.000000,7317.751851,39.300598
28.200000,1.000000,4743.288631,764.300174,0.000000,0.000000,7393.806405,39.750827
28.300000,1.000000,4789.776323,771.794800,0.000000,0.000000,7470.606808,40.205450
28.400000,1.000000,4836.721346,779.361583,0.000000,0.000000,7548.160240,40.664507
28.500000,1.000000,4884.128144,787.001236,0.000000,0.000000,7626.473951,41.128041
28.600000,1.000000,4932.001201,794.714483,0.000000,0.000000,7705.555264,41.596094
28.700000,1.000000,4980.345033,802.502053,0.000000,0.000000,7785.411574,42.068711
28.800000,1.000000,5029.164196,810.364686,0.000000,0.000000,7866.050351,42.545933
28.900000,1.000000,5078.463281,818.303130,0.000000,0.000000,7947.479138,43.027806
29.000000,1.000000,5128.246918,826.318139,0.000000,0.000000,8029.705553,43.514375
29.100000,1.000000,5178.519777,834.410478,0.000000,0.000000,8112.737290,44.005684
29.200000,1.000000,5229.286564,842.580919,0.000000,0.000000,8196.582121,44.501781
29.300000,1.000000,5280.552028,850.830242,0.000000,0.000000,8281.247894,45.002710
29.400000,1.000000,5332.320958,859.159234,0.000000,0.000000,8366.742536,45.508520
29.500000,1.000000,5384.598182,867.568692,0.000000,0.000000,8453.074053,46.019258
29.600000,1.000000,5437.388574,876.059421,0.000000,0.000000,8540.250533,46.534972
29.700000,1.000000,5490.697047,884.632231,0.000000,0.000000,8628.280142,47.055711
29.800000,1.000000,5544.528560,893.287944,0.000000,0.000000,8717.171129,47.581524
29.900000,1.000000,5598.888115,902.027388,0.000000,0.000000,8806.931824,48.112461
30.000000,1.000000,5653.780758,910.851399,0.000000,0.000000,8897.570644,48.648574
30.100000,1.000000,5709.211582,919.760820,0.000000,0.000000,8989.096085,49.189912
30.200000,1.000000,5765.185725,928.756504,0.000000,0.000000,9081.516731,49.736528
30.300000,1.000000,5821.708373,937.839311,0.000000,0.000000,9174.841250,50.288473
30.400000,1.000000,5878.784759,947.010108,0.000000,0.000000,9269.078399,50.845801
30.500000,1.000000,5936.420164,956.269772,0.000000,0.000000,9364.237019,51.408565
30.600000,1.000000,5994.619919,965.619186,0.000000,0.000000,9460.326041,51.976819
30.700000,1.000000,6053.389403,975.059241,0.000000,0.000000,9557.354483,52.550617
30.800000,1.000000,6112.734048,984.590838,0.000000,0.000000,9655.331455,53.130016
30.900000,1.000000,6172.659334,994.214883,0.000000,0.000000,9754.266155,53.715069
31.000000,1.000000,6233.170795,1003.932293,0.000000,0.000000,9854.167873,54.305835
31.100000,1.000000,6294.274017,1013.743990,0.000000,0.000000,9955.045992,54.902369
31.200000,1.000000,6355.974640,1023.650906,0.000000,0.000000,10056.909986,55.504730
31.300000,1.000000,6418.278356,1033.653981,0.000000,0.000000,10159.769423,56.112974
31.400000,1.000000,6481.190913,1043.754162,0.000000,0.000000,10263.633967,56.727163
31.500000,1.000000,6544.718114,1053.952405,0.000000,0.000000,10368.513376,57.347353
31.600000,1.000000,6608.865818,1064.249673,0.000000,0.000000,10474.417502,57.973606
31.700000,1.000000,6673.639941,1074.646939,0.000000,0.000000,10581.356296,58.605981
31.800000,1.000000,6739.046455,1085.145183,0.000000,0.000000,10689.339808,59.244541
31.900000,1.000000,6805.091391,1095.745394,0.000000,0.000000,10798.378183,59.889346
32.000000,1.000000,6871.780840,1106.448568,0.000000,0.000000,10908.481667,60.540460
32.100000,1.000000,6939.120950,1117.255710,0.000000,0.000000,11019.660607,61.197944
32.200000,1.000000,7007.117930,1128.167834,0.000000,0.000000,11131.925449,61.861863
32.300000,1.000000,7075.778049,1139.185962,0.000000,0.000000,11245.286742,62.532281
32.400000,1.000000,7145.107640,1150.311125,0.000000,0.000000,11359.755138,63.209262
32.500000,1.000000,7215.113094,1161.544363,0.000000,0.000000,11475.341391,63.892872
32.600000,1.000000,7285.800867,1172.886722,0.000000,0.000000,11592.056360,64.583177
32.700000,1.000000,7357.177479,1184.339260,0.000000,0.000000,11709.911010,65.280244
32.800000,1.000000,7429.249512,1195.903043,0.000000,0.000000,11828.916412,65.984140
32.900000,1.000000,7502.023614,1207.579144,0.000000,0.000000,11949.083743,66.694932
33.000000,1.000000,7575.506497,1219.368648,0.000000,0.000000,12070.424289,67.412690
33.100000,1.000000,7649.704939,1231.272647,0.000000,0.000000,12192.949443,68.137483
33.200000,1.000000,7724.625786,1243.292244,0.000000,0.000000,12316.670710,68.869381
33.300000,1.000000,7800.275950,1255.428548,0.000000,0.000000,12441.599704,69.608453
33.400000,1.000000,7876.662410,1267.682680,0.000000,0.000000,12567.748152,70.354772
