Time,nz_c2_10.C_dot,nz_c2_10.Level,nz_c2_10.total_cases,nz_c2_10.deaths,nz_c2_10.Iu,nz_c2_10.Ic
0.000000,0.000000,0.000000,64.000000,0.000000,355.000000,64.000000
1.000000,50.036390,0.000000,108.398830,0.060001,500.363899,102.398736
2.000000,52.092768,0.000000,160.004795,0.120062,520.927679,147.998591
3.000000,50.816678,0.000000,211.525325,0.180636,508.166778,193.461736
4.000000,50.071468,0.000000,261.843185,0.243427,500.714682,237.500483
5.000000,127.359481,4.000000,399.340427,0.313189,424.531603,368.021554
6.000000,114.981253,4.000000,519.870733,0.399406,383.270844,479.930153
7.000000,107.392693,4.000000,630.894271,0.515831,357.975644,579.311202
8.000000,99.938074,4.000000,734.674693,0.678934,333.126915,666.781247
9.000000,90.681290,4.000000,830.153722,0.907910,302.270966,739.362767
10.000000,79.815879,4.000000,915.502181,1.224370,266.052930,793.065159
11.000000,68.402167,4.000000,989.614894,1.648358,228.007222,824.779098
12.000000,57.476206,4.000000,1052.484910,2.191762,191.587353,833.308727
13.000000,47.696271,4.000000,1104.964157,2.853309,158.987571,819.633301
14.000000,39.330341,4.000000,1148.360876,3.617773,131.101138,786.583568
15.000000,32.374722,4.000000,1184.104143,4.459055,107.915740,738.198646
16.000000,26.682209,4.000000,1213.538192,5.345145,88.940695,679.023732
17.000000,22.054531,4.000000,1237.828611,6.243084,73.515103,613.520169
18.000000,18.294921,4.000000,1257.940505,7.122849,60.983070,545.655617
19.000000,15.231454,4.000000,1274.653557,7.959816,50.771515,478.671974
20.000000,12.723288,4.000000,1288.590973,8.735926,42.410959,414.998401
21.000000,10.658718,4.000000,1300.250014,9.439794,35.529058,356.270637
22.000000,8.950347,4.000000,1310.028816,10.066080,29.834491,303.420848
23.000000,7.529959,4.000000,1318.248104,10.614410,25.099863,256.807081
24.000000,6.344092,4.000000,1325.168087,11.088114,21.146973,216.356719
25.000000,5.350559,4.000000,1331.001394,11.492971,17.835197,181.704309
26.000000,4.515794,4.000000,1335.922968,11.836122,15.052648,152.310786
27.000000,3.812863,4.000000,1340.077639,12.125201,12.709542,127.557544
28.000000,3.219964,4.000000,1343.585975,12.367718,10.733215,106.814219
29.000000,2.719307,4.000000,1346.548827,12.570661,9.064355,89.482713
30.000000,2.296246,4.000000,1349.050889,12.740289,7.654154,75.022010
31.000000,1.938640,4.000000,1351.163506,12.882046,6.462132,62.958866
32.000000,1.636324,4.000000,1352.946911,13.000579,5.454414,52.889051
33.000000,1.380717,4.000000,1354.451988,13.099791,4.602390,44.472933
34.000000,1.164595,4.000000,1355.721730,13.182935,3.881984,37.428261
35.000000,0.981912,4.000000,1356.792513,13.252705,3.273041,31.522052
36.000000,0.827589,4.000000,1357.695167,13.311325,2.758630,26.562654
37.000000,0.697323,4.000000,1358.455845,13.360633,2.324410,22.392529
38.000000,0.430149,3.000000,1358.904213,13.402147,2.150745,18.689493
39.000000,0.394419,3.000000,1359.316489,13.437125,1.972097,15.603956
40.000000,0.360467,3.000000,1359.693688,13.466612,1.802334,13.032469
41.000000,0.330475,3.000000,1360.038795,13.491473,1.652377,10.891481
42.000000,0.305025,3.000000,1360.356194,13.512417,1.525123,9.114501
43.000000,0.283458,3.000000,1360.650167,13.530018,1.417289,7.648341
44.000000,0.264679,3.000000,1360.924057,13.544750,1.323393,6.449026
45.000000,0.247713,3.000000,1361.180143,13.557022,1.238566,5.477973
46.000000,0.231918,3.000000,1361.419887,13.567204,1.159590,4.699438
47.000000,0.216962,3.000000,1361.644272,13.575646,1.084810,4.079669
48.000000,0.202723,3.000000,1361.854063,13.582667,1.013613,3.587359
49.000000,0.000000,3.000000,1361.893732,13.588554,0.000000,3.038380
50.000000,0.000000,3.000000,1361.893732,13.593550,0.000000,2.538779
51.000000,0.000000,3.000000,1361.893732,13.597854,0.000000,2.108350
52.000000,0.000000,3.000000,1361.893732,13.601618,0.000000,1.731907
53.000000,0.000000,3.000000,1361.893732,13.604944,0.000000,1.399355
54.000000,0.000000,3.000000,1361.893732,13.607879,0.000000,1.105840
55.000000,0.000000,3.000000,1361.893732,13.610431,0.000000,0.850640
56.000000,0.000000,2.000000,1361.893732,13.612589,0.000000,0.634836
57.000000,0.000000,2.000000,1361.893732,13.614349,0.000000,0.458881
58.000000,0.000000,2.000000,1361.893732,13.615726,0.000000,0.321152
59.000000,0.000000,2.000000,1361.893732,13.616760,0.000000,0.217756
60.000000,0.000000,2.000000,1361.893732,13.617505,0.000000,0.143230
61.000000,0.000000,2.000000,1361.893732,13.618022,0.000000,0.091541
62.000000,0.000000,2.000000,1361.893732,13.618368,0.000000,0.056951
63.000000,0.000000,2.000000,1361.893732,13.618592,0.000000,0.034553
64.000000,0.000000,2.000000,1361.893732,13.618733,0.000000,0.020480
65.000000,0.000000,2.000000,1361.893732,13.618819,0.000000,0.011880
66.000000,0.000000,2.000000,1361.893732,13.618870,0.000000,0.006755
67.000000,0.000000,2.000000,1361.893732,13.618900,0.000000,0.003770
68.000000,0.000000,2.000000,1361.893732,13.618917,0.000000,0.002068
69.000000,0.000000,2.000000,1361.893732,13.618926,0.000000,0.001117
70.000000,0.000000,2.000000,1361.893732,13.618931,0.000000,0.000594
71.000000,0.000000,2.000000,1361.893732,13.618934,0.000000,0.000312
72.000000,0.000000,2.000000,1361.893732,13.618936,0.000000,0.000161
73.000000,0.000000,2.000000,1361.893732,13.618936,0.000000,0.000083
74.000000,0.000000,2.000000,1361.893732,13.618937,0.000000,0.000042
75.000000,0.000000,2.000000,1361.893732,13.618937,0.000000,0.000021
76.000000,0.000000,2.000000,1361.893732,13.618937,0.000000,0.000010
77.000000,0.000000,2.000000,1361.893732,13.618937,0.000000,0.000005
