Time,nz-c2.S,nz-c2.E,nz-c2.P,nz-c2.Iu,nz-c2.Ic,nz-c2.Ru,nz-c2.Rc,nz-c2.D,nz-c2.cases,nz-c2.Level
34.000000,4819408.777534,3.863709,1.122211,4.518515,149.922132,639.085411,1327.248528,19.861959,1490.577211,4.000000
35.000000,4819408.359918,3.377665,0.977738,3.888667,136.850645,639.500711,1341.435203,20.009454,1491.835698,4.000000
36.000000,4819407.985620,2.960910,0.854308,3.356903,124.857964,639.858657,1354.381795,20.143843,1492.920382,4.000000
37.000000,4819407.649714,2.602463,0.748534,2.906697,113.866952,640.168115,1366.191269,20.266256,1493.858133,4.000000
38.000000,4819407.347907,2.293213,0.657608,2.524440,103.803534,640.436464,1376.959100,20.377733,1494.671312,4.000000
39.000000,4819406.944637,2.142244,0.590296,2.405492,94.394539,640.680746,1386.762818,20.479228,1495.165063,3.000000
40.000000,4819406.569983,1.999334,0.542456,2.269463,85.856091,640.912219,1395.678829,20.571627,1495.632685,3.000000
41.000000,4819406.223095,1.863496,0.502928,2.131586,78.104014,641.130062,1403.789070,20.655749,1496.072772,3.000000
42.000000,4819405.902316,1.734638,0.467563,1.997351,71.063741,641.334410,1411.167637,20.732344,1496.485597,3.000000
43.000000,4819405.605886,1.612772,0.434833,1.868611,64.668438,641.525733,1417.881633,20.802095,1496.872107,3.000000
44.000000,4819405.332090,1.497867,0.404175,1.745924,58.857834,641.704608,1423.991880,20.865621,1497.233471,3.000000
45.000000,4819405.079311,1.389815,0.375370,1.629400,53.577453,641.871641,1429.553525,20.923487,1497.570912,3.000000
46.000000,4819404.846029,1.288439,0.348314,1.518989,48.778004,642.027442,1434.616581,20.976202,1497.885661,3.000000
47.000000,4819404.630829,1.193515,0.322937,1.414587,44.414873,642.172610,1439.226417,21.024233,1498.178930,3.000000
48.000000,4819404.432387,1.104785,0.299174,1.316056,40.447666,642.307734,1443.424199,21.067999,1498.451908,3.000000
49.000000,4819404.249468,1.021969,0.276957,1.223240,36.839809,642.433387,1447.247285,21.107886,1498.705753,3.000000
50.000000,4819404.080923,0.944776,0.256218,1.135961,33.558173,642.550127,1450.729584,21.144240,1498.941591,3.000000
51.000000,4819403.925677,0.872910,0.236883,1.054028,30.572748,642.658492,1453.901885,21.177378,1499.160510,3.000000
52.000000,4819403.782730,0.806077,0.218880,0.977235,27.856343,642.759002,1456.792145,21.207587,1499.363560,3.000000
53.000000,4819403.651152,0.743985,0.202136,0.905369,25.384314,642.852155,1459.425759,21.235130,1499.551748,3.000000
54.000000,4819403.530077,0.686351,0.186577,0.838205,23.134320,642.938427,1461.825798,21.260245,1499.726035,3.000000
55.000000,4819403.370539,0.675559,0.176164,0.812459,21.050597,643.020164,1464.011372,21.283147,1499.849962,2.000000
56.000000,4819403.218548,0.660468,0.170225,0.785721,19.161304,643.099268,1466.000429,21.304037,1499.969818,2.000000
57.000000,4819403.073772,0.642340,0.165360,0.760269,17.448077,643.175783,1467.811296,21.323102,1500.085750,2.000000
58.000000,4819402.935682,0.622316,0.160518,0.736189,15.894363,643.249850,1469.460572,21.340509,1500.197972,2.000000
59.000000,4819402.803819,0.601219,0.155466,0.713059,14.485149,643.321583,1470.963294,21.356413,1500.306658,2.000000
60.000000,4819402.677816,0.579609,0.150220,0.690480,13.206787,643.391056,1472.333082,21.370951,1500.411920,2.000000
61.000000,4819402.557376,0.557863,0.144858,0.668195,12.046884,643.458309,1473.582266,21.384248,1500.513820,2.000000
62.000000,4819402.442248,0.536231,0.139457,0.646073,10.994197,643.523366,1474.722011,21.396418,1500.612390,2.000000
63.000000,4819402.332212,0.514882,0.134076,0.624070,10.038542,643.586238,1475.762418,21.407562,1500.707651,2.000000
64.000000,4819402.227070,0.493929,0.128758,0.602200,9.170702,643.646938,1476.712630,21.417773,1500.799621,2.000000
65.000000,4819402.126634,0.473450,0.123533,0.580503,8.382342,643.705481,1477.580921,21.427135,1500.888323,2.000000
66.000000,4819402.030727,0.453498,0.118423,0.559034,7.665927,643.761887,1478.374781,21.435724,1500.973786,2.000000
67.000000,4819401.939175,0.434109,0.113441,0.537850,7.014646,643.816181,1479.100991,21.443608,1501.056050,2.000000
68.000000,4819401.851811,0.415306,0.108598,0.517008,6.422345,643.868395,1479.765688,21.450849,1501.135162,2.000000
69.000000,4819401.768472,0.397104,0.103900,0.496557,5.883465,643.918564,1480.374433,21.457505,1501.211175,2.000000
70.000000,4819401.688998,0.379511,0.099351,0.476542,5.392980,643.966730,1480.932262,21.463626,1501.284154,2.000000
71.000000,4819401.613234,0.362531,0.094954,0.456999,4.946350,644.012937,1481.443736,21.469259,1501.354164,2.000000
72.000000,4819401.541027,0.346162,0.090709,0.437958,4.539470,644.057234,1481.912993,21.474447,1501.421281,2.000000
73.000000,4819401.472229,0.330400,0.086617,0.419444,4.168633,644.099672,1482.343779,21.479227,1501.485581,2.000000
74.000000,4819401.406697,0.315238,0.082675,0.401474,3.830482,644.140304,1482.739495,21.483634,1501.547144,2.000000
75.000000,4819401.344292,0.300665,0.078884,0.384061,3.521988,644.179184,1483.103225,21.487701,1501.606054,2.000000
76.000000,4819401.284878,0.286672,0.075240,0.367213,3.240408,644.216368,1483.437766,21.491456,1501.662393,2.000000
77.000000,4819401.228324,0.273246,0.071740,0.350934,2.983260,644.251912,1483.745658,21.494925,1501.716249,2.000000
78.000000,4819401.174504,0.260373,0.068382,0.335225,2.748302,644.285873,1484.029208,21.498132,1501.767704,2.000000
79.000000,4819401.123297,0.248039,0.065162,0.320083,2.533504,644.318307,1484.290510,21.501099,1501.816847,2.000000
80.000000,4819401.074583,0.236229,0.062076,0.305504,2.337026,644.349270,1484.531466,21.503846,1501.863760,2.000000
81.000000,4819400.989513,0.259370,0.062284,0.332055,2.117733,644.380845,1484.751809,21.506390,1501.867035,1.000000
82.000000,4819400.898256,0.282858,0.066057,0.358103,1.919479,644.414999,1484.951495,21.508752,1501.870485,1.000000
83.000000,4819400.800615,0.306808,0.071195,0.385765,1.740348,644.451801,1485.132515,21.510953,1501.874202,1.000000
84.000000,4819400.696021,0.331623,0.076944,0.415736,1.578538,644.491454,1485.296672,21.513011,1501.878207,1.000000
85.000000,4819400.583825,0.357688,0.083091,0.448227,1.432425,644.534197,1485.445599,21.514947,1501.882525,1.000000
86.000000,4819400.463351,0.385324,0.089612,0.483334,1.300538,644.580286,1485.580775,21.516778,1501.887180,1.000000
87.000000,4819400.333903,0.414802,0.096545,0.521153,1.181550,644.629983,1485.703543,21.518520,1501.892200,1.000000
88.000000,4819400.194756,0.446353,0.103941,0.561817,1.074259,644.683564,1485.815120,21.520189,1501.897612,1.000000
89.000000,4819400.045151,0.480194,0.111856,0.605495,0.977580,644.741318,1485.916607,21.521797,1501.903446,1.000000
90.000000,4819399.884281,0.516532,0.120343,0.652390,0.890533,644.803554,1486.009007,21.523359,1501.909733,1.000000
91.000000,4819399.711286,0.555577,0.129454,0.702733,0.812233,644.870601,1486.093229,21.524887,1501.916505,1.000000
92.000000,4819399.525247,0.597544,0.139241,0.756782,0.741881,644.942812,1486.170099,21.526393,1501.923799,1.000000
93.000000,4819399.325175,0.642664,0.149761,0.814818,0.678758,645.020569,1486.240367,21.527888,1501.931653,1.000000
94.000000,4819399.110011,0.691178,0.161070,0.877146,0.622214,645.104282,1486.304716,21.529384,1501.940109,1.000000
95.000000,4819398.878615,0.743344,0.173230,0.944095,0.571667,645.194390,1486.363768,21.530890,1501.949211,1.000000
96.000000,4819398.629762,0.799440,0.186304,1.016022,0.526591,645.291370,1486.418091,21.532419,1501.959007,1.000000
97.000000,4819398.362137,0.859764,0.200364,1.093306,0.486516,645.395732,1486.468203,21.533979,1501.969549,1.000000
98.000000,4819398.074323,0.924634,0.215483,1.176358,0.451017,645.508027,1486.514576,21.535582,1501.980891,1.000000
99.000000,4819397.764797,0.994396,0.231742,1.265619,0.419716,645.628847,1486.557646,21.537237,1501.993096,1.000000
100.000000,4819397.431923,1.069417,0.249226,1.361562,0.392276,645.758831,1486.597810,21.538956,1502.006225,1.000000
101.000000,4819392.021372,5.092869,0.956126,1.869858,0.369858,645.913543,1486.635475,21.540899,1502.021853,1.000000
102.000000,4819391.424050,4.498518,1.097450,2.670936,0.356289,646.137887,1486.671342,21.543528,1502.044514,1.000000
103.000000,4819390.630018,4.209409,1.084728,3.430368,0.351549,646.440675,1486.706314,21.546939,1502.075098,1.000000
104.000000,4819389.662831,4.136991,1.055309,4.085140,0.353984,646.813502,1486.741186,21.551057,1502.112758,1.000000
105.000000,4819388.546523,4.212171,1.047352,4.653012,0.361974,647.246593,1486.776585,21.555790,1502.156504,1.000000
106.000000,4819387.297481,4.387952,1.066037,5.167161,0.374322,647.732978,1486.812999,21.561070,1502.205634,1.000000
107.000000,4819385.924256,4.634639,1.107506,5.656824,0.390249,648.268842,1486.850817,21.566865,1502.259762,1.000000
108.000000,4819384.429302,4.934472,1.166805,6.143699,0.409293,648.852896,1486.890369,21.573164,1502.318757,1.000000
109.000000,4819382.810733,5.277427,1.240061,6.642985,0.431208,649.485660,1486.931950,21.579976,1502.382673,1.000000
110.000000,4819381.063645,5.658350,1.324744,7.165291,0.455893,650.168919,1486.975837,21.587321,1502.451689,1.000000
111.000000,4819379.180985,6.075117,1.419404,7.718269,0.483343,650.905349,1487.022305,21.595229,1502.526075,1.000000
112.000000,4819377.154096,6.527486,1.523357,8.307793,0.513615,651.698287,1487.071629,21.603737,1502.606170,1.000000
113.000000,4819374.973020,7.016412,1.636431,8.938744,0.546813,652.551599,1487.124094,21.612886,1502.692363,1.000000
114.000000,4819372.626673,7.543639,1.758790,9.615499,0.583075,653.469605,1487.179996,21.622723,1502.785091,1.000000
115.000000,4819370.102906,8.111462,1.890821,10.342252,0.622564,654.457048,1487.239646,21.633300,1502.884833,1.000000
116.000000,4819367.388523,8.722597,2.033072,11.123209,0.665470,655.519085,1487.303373,21.644671,1502.992109,1.000000
117.000000,4819364.469256,9.380109,2.186203,11.962711,0.712005,656.661295,1487.371524,21.656897,1503.107484,1.000000
118.000000,4819361.329714,10.087376,2.350974,12.865321,0.762401,657.889698,1487.444472,21.670042,1503.231565,1.000000
119.000000,4819357.953322,10.848085,2.528224,13.835888,0.816916,659.210778,1487.522611,21.684176,1503.365008,1.000000
120.000000,4819354.322237,11.666224,2.718874,14.879586,0.875829,660.631517,1487.606361,21.699373,1503.508517,1.000000
121.000000,4819350.417260,12.546103,2.923920,16.001962,0.939443,662.159425,1487.696174,21.715713,1503.662851,1.000000
122.000000,4819346.217743,13.492364,3.144442,17.208966,1.008089,663.802582,1487.792530,21.733284,1503.828826,1.000000
123.000000,4819341.701474,14.510005,3.381603,18.506991,1.082123,665.569679,1487.895946,21.752178,1504.007321,1.000000
124.000000,4819336.844567,15.604406,3.636654,19.902909,1.161932,667.470063,1488.006973,21.772495,1504.199279,1.000000
125.000000,4819331.621330,16.781353,3.910944,21.404107,1.247933,669.513785,1488.126205,21.794343,1504.405716,1.000000
126.000000,4819326.004136,18.047070,4.205923,23.018525,1.340577,671.711657,1488.254275,21.817838,1504.627723,1.000000
127.000000,4819319.963272,19.408250,4.523150,24.754706,1.440349,674.075305,1488.391865,21.843103,1504.866475,1.000000
128.000000,4819313.466787,20.872093,4.864304,26.621833,1.547775,676.617231,1488.539706,21.870272,1505.123235,1.000000
129.000000,4819306.480315,22.446341,5.231187,28.629782,1.663418,679.350882,1488.698584,21.899490,1505.399362,1.000000
130.000000,4819298.966905,24.139320,5.625742,30.789174,1.787888,682.290719,1488.869342,21.930910,1505.696315,1.000000
131.000000,4819290.886814,25.959984,6.050054,33.111431,1.921841,685.452291,1489.052886,21.964699,1506.015666,1.000000
132.000000,4819282.197303,27.917961,6.506369,35.608837,2.065983,688.852322,1489.250189,22.001035,1506.359103,1.000000
133.000000,4819272.852413,30.023608,6.997098,38.294600,2.221073,692.508798,1489.462297,22.040112,1506.728444,1.000000
134.000000,4819262.802717,32.288059,7.524837,41.182926,2.387931,696.441061,1489.690334,22.082135,1507.125642,1.000000
135.000000,4819251.995060,34.723290,8.092378,44.289091,2.567437,700.669909,1489.935508,22.127327,1507.552799,1.000000
136.000000,4819240.372280,37.342180,8.702721,47.629524,2.760540,705.217711,1490.199117,22.175928,1508.012173,1.000000
137.000000,4819227.872905,40.158578,9.359095,51.221891,2.968258,710.108523,1490.482557,22.228193,1508.506194,1.000000
138.000000,4819214.430827,43.187377,10.064970,55.085192,3.191689,715.368216,1490.787329,22.284399,1509.037476,1.000000
139.000000,4819199.974955,46.444593,10.824080,59.239858,3.432015,721.024608,1491.115046,22.344845,1509.608829,1.000000
140.000000,4819184.428836,49.947450,11.640437,63.707861,3.690504,727.107619,1491.467442,22.409849,1510.223274,1.000000
141.000000,4819167.710254,53.714469,12.518360,68.512831,3.968524,733.649423,1491.846384,22.479756,1510.884063,1.000000
142.000000,4819149.730793,57.765567,13.462490,73.680176,4.267543,740.684622,1492.253874,22.554934,1511.594689,1.000000
143.000000,4819130.395373,62.122163,14.477818,79.237223,4.589142,748.250425,1492.692071,22.635783,1512.358911,1.000000
144.000000,4819109.601744,66.807291,15.569714,85.213358,4.935022,756.386849,1493.163293,22.722729,1513.180772,1.000000
145.000000,4819102.749184,58.073410,15.466685,76.713976,19.785303,764.385200,1494.410127,22.816114,1529.290482,3.000000
146.000000,4819096.563025,50.689862,14.171814,69.644008,31.807517,771.623600,1496.984935,22.915238,1543.913513,3.000000
147.000000,4819090.923308,44.456879,12.637527,63.142343,41.401173,778.193455,1500.626926,23.018388,1557.185947,3.000000
148.000000,4819085.798917,39.147279,11.175593,57.022023,48.881796,784.138816,1505.111831,23.123744,1569.196777,3.000000
149.000000,4819081.161270,34.582126,9.869169,51.293385,54.522841,789.497311,1510.244186,23.229712,1580.022019,3.000000
150.000000,4819076.978256,30.625215,8.724596,45.994969,58.577749,794.309672,1515.854551,23.334992,1589.743962,3.000000
151.000000,4819073.214804,27.173061,7.725812,41.148500,61.281817,798.619756,1521.797691,23.438560,1598.451202,3.000000
152.000000,4819069.834775,24.145979,6.852839,36.753730,62.849914,802.472457,1527.950677,23.539628,1606.234436,3.000000
153.000000,4819066.802608,21.481382,6.087383,32.793795,63.474701,805.911769,1534.210761,23.637601,1613.182540,3.000000
154.000000,4819064.084414,19.129027,5.414005,29.241676,63.326217,808.979464,1540.493150,23.732047,1619.379904,3.000000
155.000000,4819061.648601,17.047750,4.819958,26.065268,62.552620,811.714354,1546.728791,23.822658,1624.904934,3.000000
156.000000,4819059.466147,15.203214,4.294699,23.230807,61.281653,814.151968,1552.862277,23.909235,1629.829407,3.000000
157.000000,4819057.510656,13.566358,3.829423,20.704993,59.622495,816.324502,1558.849912,23.991661,1634.218366,3.000000
158.000000,4819055.758280,12.112293,3.416697,18.456192,57.667747,818.260932,1564.657972,24.069888,1638.130344,3.000000
159.000000,4819054.187576,10.819515,3.050172,16.455057,55.495386,819.987209,1570.261163,24.143923,1641.617773,3.000000
160.000000,4819052.779318,9.669317,2.724377,14.674772,53.170631,821.526505,1575.641264,24.213816,1644.727463,3.000000
161.000000,4819051.516305,8.645343,2.434566,13.091086,50.747633,822.899465,1580.785951,24.279651,1647.501119,3.000000
162.000000,4819050.383164,7.733240,2.176595,11.682211,48.271020,824.124455,1585.687777,24.341538,1649.975846,3.000000
163.000000,4819049.366171,6.920375,1.946834,10.428667,45.777247,825.217799,1590.343300,24.399607,1652.184621,3.000000
164.000000,4819047.867679,6.713849,1.791272,9.763975,42.862427,826.217187,1594.729603,24.454008,1653.700410,2.000000
165.000000,4819046.462827,6.470042,1.697926,9.143739,40.131442,827.152635,1598.836449,24.504940,1655.117755,2.000000
166.000000,4819045.144991,6.203348,1.622762,8.588202,37.576491,828.029866,1602.681698,24.552642,1656.446893,2.000000
167.000000,4819043.905073,5.926859,1.551926,8.091528,35.189777,828.855097,1606.282392,24.597348,1657.697243,2.000000
168.000000,4819042.735441,5.649465,1.482000,7.642545,32.962888,829.633607,1609.654777,24.639277,1658.876804,2.000000
169.000000,4819041.629979,5.376755,1.412814,7.231318,30.886673,830.369607,1612.814229,24.678625,1659.991955,2.000000
170.000000,4819040.583768,5.112025,1.344969,6.850411,28.951615,831.066446,1615.775195,24.715572,1661.047771,2.000000
171.000000,4819039.592752,4.857086,1.279059,6.494587,27.148205,831.726851,1618.551178,24.750283,1662.048385,2.000000
172.000000,4819038.653481,4.612816,1.215498,6.160214,25.467218,832.353115,1621.154752,24.782908,1662.997270,2.000000
173.000000,4819037.762932,4.379522,1.154521,5.844746,23.899869,832.947228,1623.597597,24.813584,1663.897442,2.000000
174.000000,4819036.918392,4.157174,1.096230,5.546342,22.437903,833.510967,1625.890553,24.842440,1664.751592,2.000000
175.000000,4819036.117378,3.945542,1.040638,5.263614,21.073621,834.045950,1628.043665,24.869592,1665.562171,2.000000
176.000000,4819035.357592,3.744287,0.987702,4.995467,19.799883,834.553671,1630.066248,24.895151,1666.331446,2.000000
177.000000,4819034.636884,3.553011,0.937346,4.740992,18.610086,835.035529,1631.966933,24.919217,1667.061534,2.000000
178.000000,4819033.952618,3.371784,0.889559,4.499967,17.497621,835.492897,1633.753669,24.941885,1667.753852,2.000000
179.000000,4819033.304050,3.199150,0.844101,4.270535,16.458022,835.926950,1635.433951,24.963241,1668.411508,2.000000
180.000000,4819032.688836,3.035224,0.800903,4.052679,15.485454,836.338867,1637.014669,24.983369,1669.035625,2.000000
181.000000,4819032.105268,2.879589,0.759873,3.845798,14.575146,836.729764,1638.502219,25.002343,1669.627892,2.000000
182.000000,4819031.551727,2.731842,0.720915,3.649338,13.722699,837.100699,1639.902544,25.020235,1670.189915,2.000000
183.000000,4819031.026678,2.591596,0.683930,3.462782,12.924056,837.452678,1641.221170,25.037110,1670.723218,2.000000
184.000000,4819030.528664,2.458479,0.648821,3.285639,12.175475,837.786658,1642.463235,25.053029,1671.229248,2.000000
185.000000,4819030.056301,2.332137,0.615496,3.117444,11.473500,838.103547,1643.633523,25.068051,1671.709383,2.000000
186.000000,4819029.608275,2.212232,0.583867,2.957756,10.814943,838.404209,1644.736488,25.082229,1672.164931,2.000000
187.000000,4819029.183341,2.098442,0.553849,2.806155,10.196854,838.689465,1645.776281,25.095614,1672.597137,2.000000
188.000000,4819028.780314,1.990461,0.525362,2.662239,9.616507,838.960096,1646.756770,25.108251,1673.007184,2.000000
189.000000,4819028.398071,1.887996,0.498329,2.525628,9.071380,839.216843,1647.681567,25.120186,1673.396195,2.000000
190.000000,4819028.035546,1.790769,0.472677,2.395958,8.559138,839.460412,1648.554041,25.131459,1673.765239,2.000000
191.000000,4819027.691727,1.698517,0.448336,2.272884,8.077615,839.691473,1649.377339,25.142109,1674.115331,2.000000
192.000000,4819027.365357,1.611223,0.425279,2.156344,7.624560,839.910690,1650.154374,25.152172,1674.447161,2.000000
193.000000,4819027.056079,1.528158,0.403377,2.045469,7.198665,840.118638,1650.887931,25.161683,1674.762232,2.000000
194.000000,4819026.762772,1.449354,0.382587,1.940257,6.797889,840.315891,1651.580580,25.170671,1675.061100,2.000000
195.000000,4819026.484612,1.374593,0.362861,1.840416,6.420626,840.502996,1652.234727,25.179169,1675.344593,2.000000
196.000000,4819026.220820,1.303671,0.344145,1.745676,6.065387,840.680471,1652.852627,25.187203,1675.613495,2.000000
197.000000,4819025.970657,1.236392,0.326389,1.655779,5.730785,840.848809,1653.436389,25.194800,1675.868552,2.000000
198.000000,4819025.733421,1.172570,0.309545,1.570481,5.415530,841.008476,1653.987993,25.201985,1676.110472,2.000000
199.000000,4819025.508446,1.112028,0.293567,1.489550,5.118419,841.159916,1654.509293,25.208780,1676.339927,2.000000
200.000000,4819025.295102,1.054600,0.278410,1.412765,4.838334,841.303551,1655.002030,25.215208,1676.557556,2.000000
201.000000,4819025.092787,1.000127,0.264033,1.339916,4.574230,841.439781,1655.467837,25.221289,1676.763964,2.000000
202.000000,4819024.900934,0.948457,0.250395,1.270804,4.325134,841.568985,1655.908248,25.227043,1676.959728,2.000000
203.000000,4819024.719003,0.899448,0.237459,1.205238,4.090137,841.691524,1656.324703,25.232487,1677.145393,2.000000
204.000000,4819024.546482,0.852963,0.225189,1.143040,3.868392,841.807740,1656.718555,25.237639,1677.321478,2.000000
205.000000,4819024.382886,0.808873,0.213551,1.084037,3.659103,841.917957,1657.091077,25.242515,1677.488474,2.000000
206.000000,4819024.091769,0.888040,0.213580,1.170719,3.322713,842.029580,1657.436467,25.247132,1677.500963,1.000000
207.000000,4819023.778783,0.968931,0.226336,1.256592,3.018054,842.149700,1657.750092,25.251513,1677.513096,1.000000
208.000000,4819023.444026,1.051222,0.243924,1.348275,2.743230,842.278574,1658.035055,25.255693,1677.526114,1.000000
209.000000,4819023.085534,1.136352,0.263642,1.448199,2.495472,842.416922,1658.294170,25.259708,1677.540088,1.000000
210.000000,4819022.701065,1.225679,0.284719,1.557065,2.272286,842.565602,1658.529992,25.263592,1677.555106,1.000000
211.000000,4819022.288286,1.320339,0.307066,1.675157,2.071421,842.725514,1658.744840,25.267377,1677.571259,1.000000
212.000000,4819021.844801,1.421274,0.330812,1.802770,1.890841,842.897585,1658.940822,25.271095,1677.588640,1.000000
213.000000,4819021.368125,1.529298,0.356141,1.940325,1.728708,843.082778,1659.119852,25.274774,1677.607346,1.000000
214.000000,4819020.855649,1.645153,0.383240,2.088375,1.583364,843.282102,1659.283675,25.278442,1677.627480,1.000000
215.000000,4819020.304608,1.769557,0.412295,2.247594,1.453315,843.496629,1659.433876,25.282126,1677.649150,1.000000
216.000000,4819019.712055,1.903228,0.443486,2.418757,1.337214,843.727503,1659.571903,25.285853,1677.672470,1.000000
217.000000,4819019.074838,2.046912,0.476996,2.602730,1.233853,843.975948,1659.699076,25.289647,1677.697566,1.000000
218.000000,4819018.389575,2.201390,0.513012,2.800465,1.142144,844.243279,1659.816600,25.293534,1677.724569,1.000000
219.000000,4819017.652636,2.367491,0.551732,3.012996,1.061116,844.530908,1659.925581,25.297540,1677.753622,1.000000
220.000000,4819016.860118,2.546102,0.593363,3.241441,0.989897,844.840355,1660.027032,25.301691,1677.784879,1.000000
221.000000,4819016.007829,2.738172,0.638130,3.487005,0.927712,845.173255,1660.121886,25.306012,1677.818506,1.000000
222.000000,4819015.091260,2.944719,0.686269,3.750989,0.873870,845.531365,1660.211000,25.310529,1677.854678,1.000000
223.000000,4819014.105561,3.166837,0.738036,4.034788,0.827759,845.916577,1660.295172,25.315270,1677.893589,1.000000
224.000000,4819013.045521,3.405702,0.793706,4.339905,0.788838,846.330927,1660.375138,25.320263,1677.935442,1.000000
225.000000,4819011.905531,3.662577,0.853573,4.667956,0.756635,846.776604,1660.451587,25.325537,1677.980460,1.000000
226.000000,4819010.679564,3.938822,0.917954,5.020676,0.730736,847.255962,1660.525163,25.331122,1678.028880,1.000000
227.000000,4819009.361135,4.235898,0.987189,5.399933,0.710786,847.771537,1660.596471,25.337051,1678.080958,1.000000
228.000000,4819007.943271,4.555376,1.061646,5.807734,0.696479,848.326052,1660.666086,25.343355,1678.136970,1.000000
229.000000,4819006.418474,4.898946,1.141717,6.246238,0.687562,848.922439,1660.734553,25.350071,1678.197211,1.000000
230.000000,4819004.778680,5.268425,1.227826,6.717764,0.683824,849.563852,1660.802395,25.357235,1678.262000,1.000000
231.000000,4819003.015215,5.665767,1.320429,7.224808,0.685099,850.253680,1660.870116,25.364887,1678.331680,1.000000
232.000000,4819001.118754,6.093074,1.420015,7.770052,0.691260,850.995572,1660.938205,25.373068,1678.406619,1.000000
233.000000,4818999.079266,6.552605,1.527111,8.356381,0.702220,851.793450,1661.007143,25.381824,1678.487212,1.000000
