Time,nz-c1.S,nz-c1.E,nz-c1.P,nz-c1.Iu,nz-c1.Ic,nz-c1.Ru,nz-c1.Rc,nz-c1.D,nz-c1.cases,nz-c1.Level
228.000000,4819404.506969,0.000000,0.000000,0.000000,0.000001,642.494724,1485.899378,21.498930,1500.908464,4.000000
229.000000,4819404.506969,0.000000,0.000000,0.000000,0.000001,642.494724,1485.899379,21.498930,1500.908464,4.000000
230.000000,4819404.506969,0.000000,0.000000,0.000000,0.000001,642.494724,1485.899379,21.498930,1500.908464,4.000000
231.000000,4819404.506969,0.000000,0.000000,0.000000,0.000001,642.494724,1485.899379,21.498930,1500.908464,4.000000
232.000000,4819404.506969,0.000000,0.000000,0.000000,0.000001,642.494724,1485.899379,21.498930,1500.908464,4.000000
233.000000,4819404.506969,0.000000,0.000000,0.000000,0.000001,642.494724,1485.899379,21.498930,1500.908464,4.000000
234.000000,4819404.506969,0.000000,0.000000,0.000000,0.000001,642.494724,1485.899379,21.498930,1500.908464,4.000000
235.000000,4819404.506969,0.000000,0.000000,0.000000,0.000001,642.494724,1485.899379,21.498930,1500.908464,4.000000
236.000000,4819404.506969,0.000000,0.000000,0.000000,0.000001,642.494724,1485.899379,21.498930,1500.908464,4.000000
237.000000,4819404.506969,0.000000,0.000000,0.000000,0.000001,642.494724,1485.899379,21.498930,1500.908464,4.000000
238.000000,4819404.506969,0.000000,0.000000,0.000000,0.000001,642.494724,1485.899379,21.498930,1500.908464,4.000000
239.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899379,21.498930,1500.908464,4.000000
240.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899379,21.498930,1500.908464,4.000000
241.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899379,21.498930,1500.908464,4.000000
242.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899379,21.498930,1500.908464,4.000000
243.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
244.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
245.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
246.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
247.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
248.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
249.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
250.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
251.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
252.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
253.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
254.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
255.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
256.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
257.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
258.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
259.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
260.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
261.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
262.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
263.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
264.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
265.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
266.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
267.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
268.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
269.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
270.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
271.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
272.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
273.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
274.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
275.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
276.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
277.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
278.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
279.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
280.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
281.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
282.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
283.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
284.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
285.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
286.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
287.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
288.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
289.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
290.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
291.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
292.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
293.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
294.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
295.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
296.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
297.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
298.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
299.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
300.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
301.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
302.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
303.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
304.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
305.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
306.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
307.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
308.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
309.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
310.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
311.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
312.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
313.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
314.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
315.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
316.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
317.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
318.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
319.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
320.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
321.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
322.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
323.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
324.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
325.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
326.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
327.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
328.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
329.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
330.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
331.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
332.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
333.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
334.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
335.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
336.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
337.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
338.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
339.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
340.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
341.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
342.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
343.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
344.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
345.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
346.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
347.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
348.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
349.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
350.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
351.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
352.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
353.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
354.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
355.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
356.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
357.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
358.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
359.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
360.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
361.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
362.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
363.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
364.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
365.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
366.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
367.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
368.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
369.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
370.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
371.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
372.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
373.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
374.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
375.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
376.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
377.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
378.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
379.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
380.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
381.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
382.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
383.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
384.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
385.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
386.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
387.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
388.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
389.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
390.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
391.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
392.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
393.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
394.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
395.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
396.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
397.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
398.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
399.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
400.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
401.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
402.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
403.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
404.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
405.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
406.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
407.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
408.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
409.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
410.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
411.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
412.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
413.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
414.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
415.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
416.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
417.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
418.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
419.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
420.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
421.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
422.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
423.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
424.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
425.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
426.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
427.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
428.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
429.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
430.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
431.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
432.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
433.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
434.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
435.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
436.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
437.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
438.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
439.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
440.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
441.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
442.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
443.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
444.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
445.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
446.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
447.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
448.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
449.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
450.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
451.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
452.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
453.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
454.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
455.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
456.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
457.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
458.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
459.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
460.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
461.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
462.000000,4819404.506969,0.000000,0.000000,0.000000,0.000000,642.494724,1485.899380,21.498930,1500.908464,4.000000
